chr1	ENSG00000198892.6	ENST00000464117.1	chr1:201858573|201859715
isoform1_306	201858573:201858744!+,201859582:201859715!+,
>	36	22425
>	37	22426
>	38	22427
>	39	22428
>	40	22429
>	41	22430
**	1
>	42	22431
**	2
>	43	22432
**	1
>	44	22433
**	2
>	45	22434
>	46	22435
**	2
>	47	22436
>	48	22437
**	2
>	49	22438
**	2
>	50	22439
**	2
>	51	22440
**	1
>	52	22441
**	1
>	53	22442
**	1
>	54	22443
**	1
>	55	22444
**	1
>	56	22445
**	1
>	57	22446
**	1
>	58	22447
**	2
>	59	22448
**	1
>	60	22449
**	2
>	61	22450
**	1
>	62	22451
>	63	22452
**	1
>	64	22453
>	65	22454
>	66	22455
**	2
>	67	22456
**	1
>	68	22457
**	1
>	69	22458
>	70	22459
**	2
>	71	22460
**	1
>	72	22461
**	2
>	73	22462
**	1
>	74	22463
**	1
>	75	22464
**	1
>	76	22465
>	77	22466
>	78	22467
>	79	22468
>	80	22469
**	1
>	81	22470
**	1
>	82	22471
**	1
>	83	22472
>	84	22473
**	2
>	85	22474
**	1
>	86	22475
>	87	22476
>	88	22477
**	1
>	89	22478
**	2
>	90	22479
**	2
>	91	22480
>	92	22481
>	93	22482
>	94	22483
**	2
>	95	22484
>	96	22485
**	2
>	97	22486
**	1
>	98	22487
**	1
>	99	22488
>	100	22489
>	101	22490
**	1
>	102	22491
>	103	22492
**	1
>	104	22493
>	105	22494
**	2
>	106	22495
**	2
>	107	22496
>	108	22497
**	2
>	109	22498
**	1
>	110	22499
**	1
>	111	22500
**	2
>	112	22501
**	2
>	113	22502
**	1
>	114	22503
>	115	22504
**	1
>	116	22505
**	1
>	117	22506
**	1
>	118	22507
**	2
>	119	22508
**	1
>	120	22509
>	121	22510
chr1	ENSG00000228794.4	ENST00000445118.2	chr1:764383|787490
isoform1_286	764383:764484!+,787307:787490!+,
>	1	24756
>	2	24757
**	1
>	3	24758
>	4	24759
>	5	24760
**	1
>	6	24761
**	1
>	7	24762
>	8	24763
**	1
>	9	24764
>	10	24765
>	11	24766
>	12	24767
**	1
**	2
>	13	24768
**	1
**	2
>	14	24769
**	1
>	15	24770
>	16	24771
**	1
>	17	24772
**	1
>	18	24773
**	1
>	19	24774
**	2
>	20	24775
>	21	24776
>	22	24777
>	23	24778
**	1
**	2
>	24	24779
**	1
>	25	24780
**	1
>	26	24781
**	2
>	27	24782
>	28	24783
>	29	24784
>	30	24785
**	1
>	31	24786
>	32	24787
>	33	24788
**	1
>	34	24789
**	2
>	35	24790
chr1	ENSG00000178965.9	ENST00000479666.1	chr1:75097397|75100425
isoform1_293	75100349:75100425!-,75097397:75097612!-,
>	1	25042
**	2
>	2	25043
**	1
>	3	25044
>	4	25045
>	5	25046
>	6	25047
**	1
**	2
>	7	25048
**	1
**	2
>	8	25049
>	9	25050
**	1
>	10	25051
**	1
**	2
>	11	25052
**	2
>	12	25053
**	2
>	13	25054
**	2
>	14	25055
**	2
>	15	25056
**	1
>	16	25057
**	2
>	17	25058
>	18	25059
**	2
>	19	25060
>	20	25061
**	1
>	21	25062
**	1
>	22	25063
**	1
>	23	25064
**	1
>	24	25065
>	25	25066
>	26	25067
>	27	25068
**	1
>	28	25069
**	2
>	29	25070
>	30	25071
**	2
>	31	25072
**	2
>	32	25073
>	33	25074
>	34	25075
>	35	25076
**	1
>	36	25077
**	1
>	37	25078
>	38	25079
**	2
>	39	25080
>	40	25081
**	2
>	41	25082
**	1
>	42	25083
**	1
>	43	25084
**	2
>	44	25085
>	45	25086
**	2
>	46	25087
**	2
>	47	25088
>	48	25089
>	49	25090
>	50	25091
**	2
>	51	25092
>	52	25093
>	53	25094
**	1
>	54	25095
**	1
>	55	25096
**	2
>	56	25097
**	1
>	57	25098
**	1
>	58	25099
**	2
>	59	25100
>	60	25101
**	2
>	61	25102
**	1
>	62	25103
>	63	25104
**	2
>	64	25105
**	2
>	65	25106
**	2
>	66	25107
**	2
>	67	25108
**	1
**	2
>	68	25109
>	69	25110
>	70	25111
**	1
>	71	25112
>	72	25113
**	1
>	73	25114
**	1
>	74	25115
**	2
>	75	25116
**	1
>	76	25117
>	77	25118
**	2
>	78	25119
**	2
>	79	25120
**	1
>	80	25121
>	81	25122
**	2
>	82	25123
**	2
>	83	25124
**	2
>	84	25125
**	1
>	85	25126
>	86	25127
**	1
>	87	25128
>	88	25129
**	2
>	89	25130
**	1
>	90	25131
**	2
>	91	25132
>	92	25133
**	1
>	93	25134
**	2
>	94	25135
**	1
>	95	25136
**	1
>	96	25137
**	2
>	97	25138
**	1
>	98	25139
>	99	25140
>	100	25141
**	1
>	101	25142
**	1
>	102	25143
**	2
>	103	25144
**	1
**	2
>	104	25145
**	1
>	105	25146
**	1
>	106	25147
**	1
>	107	25148
**	2
>	108	25149
**	1
>	109	25150
**	2
>	110	25151
>	111	25152
**	2
>	112	25153
>	113	25154
>	114	25155
>	115	25156
**	1
>	116	25157
**	1
>	117	25158
**	2
>	118	25159
>	119	25160
**	2
>	120	25161
>	121	25162
**	1
**	2
>	122	25163
**	2
>	123	25164
**	1
>	124	25165
>	125	25166
>	126	25167
>	127	25168
**	2
>	128	25169
**	1
>	129	25170
**	1
>	130	25171
>	131	25172
**	2
>	132	25173
>	133	25174
>	134	25175
**	1
>	135	25176
**	1
>	136	25177
chr1	ENSG00000117010.11	ENST00000372696.3	chr1:40998815|41006384
isoform1_166	40998815:40998853!+,41006258:41006384!+,
>	1	26661
**	1
**	2
>	2	26662
**	1
>	3	26663
**	1
**	2
>	4	26664
**	1
**	2
>	5	26665
**	1
**	2
>	6	26666
**	2
>	7	26667
**	2
>	8	26668
>	9	26669
**	1
>	10	26670
>	11	26671
**	1
**	2
>	12	26672
**	1
>	13	26673
**	1
**	2
chr1	ENSG00000143452.11	ENST00000486497.1	chr1:150676594|150676819
isoform1_144	150676753:150676819!-,150676594:150676670!-,
>	1	36969
**	1
>	2	36970
**	1
**	2
>	3	36971
**	1
**	2
>	4	36972
**	1
**	2
>	5	36973
**	1
**	2
>	6	36974
**	2
>	7	36975
**	1
**	2
>	8	36976
**	1
>	9	36977
**	1
**	2
chr1	ENSG00000135829.12	ENST00000473076.1	chr1:182852274|182852503
isoform1_127	182852274:182852351!+,182852455:182852503!+,
>	1	37389
**	1
**	2
>	2	37390
**	2
>	3	37391
**	1
chr1	ENSG00000054267.16	ENST00000444620.1	chr1:235357328|235359430
isoform1_284	235359346:235359430!-,235357328:235357526!-,
>	1	40884
**	2
>	2	40885
**	1
>	3	40886
**	1
>	4	40887
**	2
>	5	40888
**	1
>	6	40889
**	2
>	7	40890
**	1
>	8	40891
>	9	40892
**	2
>	10	40893
**	2
>	11	40894
**	1
**	2
>	12	40895
**	1
>	13	40896
>	14	40897
**	2
>	15	40898
**	1
>	16	40899
>	17	40900
**	2
>	18	40901
>	19	40902
**	1
**	2
>	20	40903
**	1
>	21	40904
**	1
>	22	40905
**	2
>	23	40906
**	1
>	24	40907
**	1
>	25	40908
**	2
>	26	40909
>	27	40910
**	1
**	2
>	28	40911
**	1
>	29	40912
**	1
>	30	40913
**	2
>	31	40914
>	32	40915
**	2
>	33	40916
**	2
>	34	40917
**	2
>	35	40918
**	2
>	36	40919
**	1
**	2
>	37	40920
**	1
>	38	40921
**	2
>	39	40922
>	40	40923
>	41	40924
>	42	40925
**	2
>	43	40926
**	1
>	44	40927
**	1
>	45	40928
>	46	40929
**	1
>	47	40930
**	1
>	48	40931
>	49	40932
>	50	40933
**	1
>	51	40934
**	1
>	52	40935
**	1
>	53	40936
**	2
>	54	40937
**	2
>	55	40938
>	56	40939
>	57	40940
**	1
>	58	40941
**	1
**	2
>	59	40942
>	60	40943
**	1
>	61	40944
**	1
**	2
>	62	40945
**	1
>	63	40946
>	64	40947
**	1
>	65	40948
**	1
>	66	40949
**	1
>	67	40950
**	1
>	68	40951
**	2
>	69	40952
**	2
>	70	40953
**	2
>	71	40954
**	1
>	72	40955
**	2
>	73	40956
**	2
>	74	40957
>	75	40958
**	1
**	2
>	76	40959
**	2
>	77	40960
**	1
>	78	40961
>	79	40962
**	2
>	80	40963
>	81	40964
**	2
>	82	40965
>	83	40966
**	1
>	84	40967
**	1
>	85	40968
**	2
>	86	40969
**	2
>	87	40970
**	1
>	88	40971
**	2
chr1	ENSG00000156171.10	ENST00000463682.1	chr1:111680145|111682333
isoform1_188	111682210:111682333!-,111680145:111680208!-,
>	1	42265
>	2	42266
**	1
**	2
>	3	42267
**	1
**	2
>	4	42268
**	1
**	2
>	5	42269
**	1
**	2
>	6	42270
**	1
**	2
>	7	42271
**	1
**	2
>	8	42272
**	1
**	2
>	9	42273
>	10	42274
>	11	42275
>	12	42276
>	13	42277
**	1
**	2
>	14	42278
**	1
**	2
>	15	42279
**	2
>	16	42280
**	1
**	2
>	17	42281
**	1
**	2
>	18	42282
**	1
**	2
>	19	42283
**	1
**	2
>	20	42284
**	1
>	21	42285
>	22	42286
>	23	42287
**	1
**	2
>	24	42288
**	1
**	2
>	25	42289
>	26	42290
**	1
**	2
>	27	42291
>	28	42292
**	1
**	2
>	29	42293
**	1
**	2
>	30	42294
>	31	42295
**	1
**	2
>	32	42296
**	1
**	2
chr1	ENSG00000142875.15	ENST00000370682.3	chr1:84644860|84650865
isoform1_373	84644860:84644921!+,84647883:84648011!+,84649720:84649818!+,84650783:84650865!+,
>	1	44912
**	2
>	2	44913
>	3	44914
>	4	44915
>	5	44916
>	6	44917
>	7	44918
>	8	44919
**	1
>	9	44920
chr1	ENSG00000149527.13	ENST00000343889.4	chr1:2421199|2427009
isoform1_428	2421199:2421306!+,2422631:2422774!+,2426295:2426387!+,2426927:2427009!+,
>	1	56134
**	2
>	2	56135
**	2
>	3	56136
>	4	56137
>	5	56138
>	6	56139
**	1
>	7	56140
**	1
>	8	56141
>	9	56142
>	10	56143
>	11	56144
**	2
>	12	56145
**	1
>	13	56146
>	14	56147
**	1
>	15	56148
**	1
>	16	56149
>	17	56150
>	18	56151
**	1
>	19	56152
>	20	56153
**	1
>	21	56154
>	22	56155
>	23	56156
**	1
>	24	56157
>	25	56158
>	26	56159
**	1
>	27	56160
>	28	56161
**	2
>	29	56162
>	30	56163
**	2
>	31	56164
**	2
>	32	56165
**	2
>	33	56166
**	1
>	34	56167
**	1
>	35	56168
>	36	56169
>	37	56170
>	38	56171
>	39	56172
**	2
>	40	56173
>	41	56174
**	1
>	42	56175
>	43	56176
>	44	56177
**	1
>	45	56178
>	46	56179
**	2
>	47	56180
>	48	56181
>	49	56182
>	50	56183
**	1
>	51	56184
>	52	56185
>	53	56186
**	1
>	54	56187
**	2
>	55	56188
>	56	56189
**	1
>	57	56190
**	1
>	58	56191
>	59	56192
>	60	56193
>	61	56194
>	62	56195
>	63	56196
**	2
>	64	56197
>	65	56198
>	66	56199
>	67	56200
**	2
>	68	56201
**	2
>	69	56202
**	1
>	70	56203
>	71	56204
**	1
>	72	56205
**	1
>	73	56206
>	74	56207
**	1
>	75	56208
**	1
>	76	56209
>	77	56210
**	2
>	78	56211
**	2
>	79	56212
**	2
>	80	56213
>	81	56214
**	1
>	82	56215
>	83	56216
>	84	56217
**	1
>	85	56218
>	86	56219
**	2
>	87	56220
>	88	56221
**	2
>	89	56222
**	1
>	90	56223
**	1
>	91	56224
**	2
>	92	56225
>	93	56226
>	94	56227
**	2
>	95	56228
>	96	56229
**	1
>	97	56230
>	98	56231
>	99	56232
>	100	56233
**	2
>	101	56234
**	1
>	102	56235
>	103	56236
>	104	56237
>	105	56238
**	1
>	106	56239
>	107	56240
**	1
>	108	56241
>	109	56242
**	1
>	110	56243
>	111	56244
>	112	56245
**	1
>	113	56246
**	2
>	114	56247
**	1
>	115	56248
**	1
>	116	56249
>	117	56250
>	118	56251
**	1
>	119	56252
**	2
>	120	56253
**	1
>	121	56254
>	122	56255
**	1
>	123	56256
**	2
>	124	56257
**	1
>	125	56258
>	126	56259
**	2
>	127	56260
>	128	56261
>	129	56262
>	130	56263
>	131	56264
**	2
>	132	56265
>	133	56266
>	134	56267
**	2
>	135	56268
>	136	56269
**	2
>	137	56270
>	138	56271
**	1
>	139	56272
>	140	56273
**	1
>	141	56274
>	142	56275
>	143	56276
>	144	56277
>	145	56278
>	146	56279
>	147	56280
**	1
>	148	56281
>	149	56282
>	150	56283
**	1
>	151	56284
>	152	56285
**	2
>	153	56286
**	1
>	154	56287
**	2
>	155	56288
**	1
>	156	56289
**	1
chr1	ENSG00000232212.1	ENST00000419614.1	chr1:189744595|189746467
isoform1_179	189744595:189744695!+,189746390:189746467!+,
>	1	59902
>	2	59903
**	1
**	2
>	3	59904
**	1
**	2
>	4	59905
**	2
>	5	59906
**	1
**	2
>	6	59907
**	2
>	7	59908
**	1
>	8	59909
**	1
**	2
>	9	59910
**	1
**	2
>	10	59911
>	11	59912
chr1	ENSG00000132781.13	ENST00000479746.2	chr1:45799085|45800183
isoform1_270	45800063:45800183!-,45799085:45799233!-,
>	1	63392
**	2
>	2	63393
**	1
**	2
>	3	63394
>	4	63395
**	2
>	5	63396
>	6	63397
>	7	63398
**	1
**	2
>	8	63399
**	1
**	2
>	9	63400
>	10	63401
**	2
>	11	63402
**	1
>	12	63403
**	1
**	2
>	13	63404
**	2
>	14	63405
>	15	63406
**	1
>	16	63407
**	1
>	17	63408
>	18	63409
**	2
>	19	63410
**	1
>	20	63411
>	21	63412
>	22	63413
**	2
>	23	63414
>	24	63415
>	25	63416
**	1
>	26	63417
**	1
>	27	63418
>	28	63419
>	29	63420
**	1
**	2
>	30	63421
**	2
>	31	63422
**	1
**	2
>	32	63423
>	33	63424
**	2
>	34	63425
**	2
>	35	63426
**	2
>	36	63427
>	37	63428
**	1
**	2
>	38	63429
**	1
**	2
>	39	63430
>	40	63431
**	2
>	41	63432
**	1
>	42	63433
**	1
>	43	63434
**	1
>	44	63435
**	1
>	45	63436
**	2
>	46	63437
>	47	63438
**	1
>	48	63439
**	1
>	49	63440
**	2
>	50	63441
>	51	63442
**	1
>	52	63443
**	1
>	53	63444
>	54	63445
**	1
>	55	63446
**	1
>	56	63447
>	57	63448
**	1
**	2
>	58	63449
**	2
>	59	63450
>	60	63451
>	61	63452
**	1
**	2
>	62	63453
**	2
>	63	63454
**	1
>	64	63455
>	65	63456
>	66	63457
**	1
**	2
>	67	63458
>	68	63459
**	2
>	69	63460
**	2
>	70	63461
**	1
>	71	63462
>	72	63463
>	73	63464
**	1
>	74	63465
**	1
>	75	63466
**	2
>	76	63467
>	77	63468
>	78	63469
**	1
>	79	63470
**	1
**	2
>	80	63471
**	1
>	81	63472
**	1
>	82	63473
**	1
>	83	63474
**	1
>	84	63475
**	1
>	85	63476
**	2
>	86	63477
>	87	63478
>	88	63479
**	2
>	89	63480
**	2
>	90	63481
>	91	63482
**	1
**	2
>	92	63483
>	93	63484
**	1
>	94	63485
>	95	63486
**	2
>	96	63487
**	1
>	97	63488
**	1
>	98	63489
**	2
>	99	63490
**	2
>	100	63491
**	2
>	101	63492
**	1
>	102	63493
>	103	63494
**	2
>	104	63495
**	1
>	105	63496
**	1
>	106	63497
>	107	63498
**	2
>	108	63499
**	1
>	109	63500
**	1
**	2
>	110	63501
**	1
**	2
>	111	63502
**	1
**	2
>	112	63503
**	1
>	113	63504
>	114	63505
**	1
**	2
>	115	63506
**	1
>	116	63507
**	1
**	2
>	117	63508
**	1
**	2
>	118	63509
**	1
>	119	63510
**	1
>	120	63511
>	121	63512
>	122	63513
>	123	63514
**	1
**	2
>	124	63515
**	2
>	125	63516
>	126	63517
**	1
**	2
>	127	63518
**	2
>	128	63519
**	1
>	129	63520
**	2
>	130	63521
**	1
>	131	63522
**	1
>	132	63523
**	1
**	2
>	133	63524
**	1
>	134	63525
>	135	63526
>	136	63527
>	137	63528
**	1
>	138	63529
>	139	63530
**	2
>	140	63531
**	1
>	141	63532
**	2
>	142	63533
**	2
>	143	63534
**	1
>	144	63535
**	1
>	145	63536
**	1
**	2
>	146	63537
>	147	63538
**	1
**	2
>	148	63539
>	149	63540
>	150	63541
>	151	63542
**	2
>	152	63543
**	2
>	153	63544
**	2
>	154	63545
>	155	63546
**	1
>	156	63547
>	157	63548
**	2
>	158	63549
**	2
>	159	63550
**	1
>	160	63551
**	1
>	161	63552
**	2
>	162	63553
>	163	63554
>	164	63555
>	165	63556
**	1
**	2
>	166	63557
>	167	63558
>	168	63559
**	1
>	169	63560
>	170	63561
**	1
>	171	63562
**	1
>	172	63563
>	173	63564
**	2
>	174	63565
>	175	63566
>	176	63567
**	1
**	2
>	177	63568
>	178	63569
>	179	63570
**	2
>	180	63571
**	1
**	2
>	181	63572
>	182	63573
**	2
>	183	63574
>	184	63575
**	1
>	185	63576
**	1
>	186	63577
>	187	63578
**	2
>	188	63579
**	2
>	189	63580
>	190	63581
>	191	63582
**	2
>	192	63583
**	2
>	193	63584
>	194	63585
**	1
>	195	63586
>	196	63587
**	1
**	2
>	197	63588
**	2
>	198	63589
**	2
>	199	63590
>	200	63591
**	1
>	201	63592
**	1
**	2
>	202	63593
**	2
>	203	63594
**	2
>	204	63595
>	205	63596
**	2
>	206	63597
**	2
>	207	63598
**	1
**	2
>	208	63599
**	1
>	209	63600
**	1
>	210	63601
**	2
>	211	63602
**	1
>	212	63603
>	213	63604
**	1
>	214	63605
>	215	63606
>	216	63607
>	217	63608
**	2
>	218	63609
**	1
>	219	63610
**	1
>	220	63611
**	1
>	221	63612
**	2
>	222	63613
**	1
**	2
>	223	63614
**	2
>	224	63615
**	2
>	225	63616
>	226	63617
**	1
>	227	63618
**	2
>	228	63619
**	1
**	2
>	229	63620
**	1
**	2
>	230	63621
>	231	63622
>	232	63623
>	233	63624
>	234	63625
**	1
>	235	63626
>	236	63627
>	237	63628
**	1
**	2
>	238	63629
>	239	63630
**	2
>	240	63631
**	1
>	241	63632
>	242	63633
**	1
>	243	63634
**	1
>	244	63635
**	2
>	245	63636
**	1
**	2
>	246	63637
>	247	63638
**	1
>	248	63639
**	1
>	249	63640
**	1
>	250	63641
>	251	63642
**	2
>	252	63643
>	253	63644
**	1
**	2
>	254	63645
**	2
>	255	63646
**	2
>	256	63647
**	1
**	2
>	257	63648
**	1
>	258	63649
**	1
**	2
>	259	63650
**	2
>	260	63651
**	1
**	2
>	261	63652
**	1
>	262	63653
**	2
>	263	63654
>	264	63655
**	2
>	265	63656
>	266	63657
**	1
**	2
>	267	63658
>	268	63659
**	2
>	269	63660
>	270	63661
>	271	63662
**	1
**	2
>	272	63663
**	2
>	273	63664
**	1
>	274	63665
>	275	63666
**	1
**	2
>	276	63667
**	1
>	277	63668
**	2
>	278	63669
>	279	63670
>	280	63671
**	1
>	281	63672
>	282	63673
**	1
>	283	63674
>	284	63675
**	1
**	2
>	285	63676
>	286	63677
**	1
**	2
>	287	63678
**	2
>	288	63679
**	2
>	289	63680
>	290	63681
>	291	63682
**	1
>	292	63683
**	2
>	293	63684
**	1
>	294	63685
>	295	63686
**	1
**	2
>	296	63687
**	1
**	2
>	297	63688
>	298	63689
**	2
>	299	63690
>	300	63691
**	1
**	2
>	301	63692
>	302	63693
**	2
>	303	63694
>	304	63695
**	1
**	2
>	305	63696
**	2
>	306	63697
>	307	63698
**	1
**	2
>	308	63699
**	2
>	309	63700
**	1
>	310	63701
**	1
**	2
>	311	63702
**	1
>	312	63703
**	1
>	313	63704
>	314	63705
**	1
>	315	63706
**	1
>	316	63707
>	317	63708
**	2
>	318	63709
**	1
**	2
>	319	63710
>	320	63711
**	1
>	321	63712
**	2
>	322	63713
>	323	63714
**	1
>	324	63715
**	1
>	325	63716
>	326	63717
**	2
>	327	63718
>	328	63719
**	1
**	2
>	329	63720
**	2
>	330	63721
**	1
>	331	63722
**	2
>	332	63723
>	333	63724
**	1
**	2
>	334	63725
**	2
>	335	63726
**	1
>	336	63727
**	2
>	337	63728
**	1
**	2
>	338	63729
**	1
**	2
>	339	63730
**	1
>	340	63731
>	341	63732
**	2
>	342	63733
>	343	63734
**	2
>	344	63735
>	345	63736
>	346	63737
>	347	63738
**	1
**	2
>	348	63739
>	349	63740
>	350	63741
>	351	63742
**	2
>	352	63743
**	1
>	353	63744
**	1
**	2
>	354	63745
**	1
>	355	63746
>	356	63747
**	2
>	357	63748
**	2
>	358	63749
>	359	63750
**	1
>	360	63751
**	2
>	361	63752
>	362	63753
**	2
>	363	63754
**	2
>	364	63755
**	1
>	365	63756
**	2
>	366	63757
>	367	63758
>	368	63759
>	369	63760
>	370	63761
**	1
>	371	63762
**	2
>	372	63763
**	2
>	373	63764
**	1
>	374	63765
>	375	63766
**	1
>	376	63767
>	377	63768
**	1
>	378	63769
**	2
>	379	63770
**	2
>	380	63771
**	1
>	381	63772
**	1
>	382	63773
**	2
>	383	63774
>	384	63775
**	1
>	385	63776
**	1
**	2
>	386	63777
>	387	63778
**	2
>	388	63779
**	1
>	389	63780
**	2
>	390	63781
**	2
>	391	63782
**	1
>	392	63783
>	393	63784
**	1
>	394	63785
**	2
>	395	63786
>	396	63787
**	1
>	397	63788
**	1
>	398	63789
>	399	63790
>	400	63791
**	2
>	401	63792
**	2
>	402	63793
>	403	63794
>	404	63795
**	1
>	405	63796
**	1
**	2
>	406	63797
**	2
>	407	63798
**	2
>	408	63799
**	2
>	409	63800
>	410	63801
**	2
>	411	63802
**	1
>	412	63803
**	1
>	413	63804
**	1
>	414	63805
**	2
>	415	63806
**	1
>	416	63807
**	1
>	417	63808
**	1
>	418	63809
>	419	63810
**	1
>	420	63811
**	1
>	421	63812
**	1
>	422	63813
**	2
>	423	63814
>	424	63815
**	2
>	425	63816
**	1
>	426	63817
**	1
**	2
>	427	63818
**	2
>	428	63819
**	1
>	429	63820
**	1
**	2
>	430	63821
>	431	63822
**	2
>	432	63823
>	433	63824
**	1
**	2
>	434	63825
>	435	63826
**	2
>	436	63827
**	2
>	437	63828
**	1
>	438	63829
>	439	63830
>	440	63831
**	1
>	441	63832
**	2
>	442	63833
>	443	63834
>	444	63835
**	2
>	445	63836
>	446	63837
**	2
>	447	63838
**	1
>	448	63839
**	1
>	449	63840
**	1
>	450	63841
**	2
>	451	63842
>	452	63843
**	2
>	453	63844
**	2
>	454	63845
**	2
>	455	63846
>	456	63847
**	2
>	457	63848
**	1
>	458	63849
**	2
>	459	63850
**	1
**	2
>	460	63851
**	2
>	461	63852
**	1
>	462	63853
>	463	63854
>	464	63855
>	465	63856
**	1
**	2
>	466	63857
**	2
>	467	63858
**	2
>	468	63859
**	2
>	469	63860
**	1
>	470	63861
**	1
**	2
>	471	63862
**	2
>	472	63863
**	1
**	2
>	473	63864
**	1
**	2
>	474	63865
**	1
>	475	63866
**	1
>	476	63867
**	2
>	477	63868
>	478	63869
**	2
>	479	63870
>	480	63871
**	2
>	481	63872
**	1
>	482	63873
**	1
**	2
>	483	63874
**	1
>	484	63875
**	1
**	2
>	485	63876
**	1
>	486	63877
**	2
>	487	63878
**	2
>	488	63879
>	489	63880
>	490	63881
**	1
**	2
>	491	63882
**	2
>	492	63883
**	1
**	2
>	493	63884
chr1	ENSG00000175147.7	ENST00000310916.3	chr1:15447468|15450869
isoform1_234	15450724:15450869!-,15447468:15447555!-,
>	1	64119
>	2	64120
>	3	64121
**	1
**	2
>	4	64122
>	5	64123
>	6	64124
**	1
>	7	64125
**	2
>	8	64126
**	1
**	2
>	9	64127
**	1
**	2
>	10	64128
**	2
>	11	64129
>	12	64130
>	13	64131
>	14	64132
**	1
**	2
>	15	64133
**	1
**	2
>	16	64134
>	17	64135
>	18	64136
**	1
**	2
>	19	64137
**	1
**	2
>	20	64138
**	2
>	21	64139
**	2
>	22	64140
**	1
**	2
>	23	64141
>	24	64142
**	1
**	2
>	25	64143
**	1
>	26	64144
**	1
>	27	64145
**	1
**	2
>	28	64146
>	29	64147
**	1
**	2
>	30	64148
**	2
>	31	64149
**	1
**	2
>	32	64150
>	33	64151
**	1
**	2
>	34	64152
>	35	64153
**	2
>	36	64154
>	37	64155
**	2
>	38	64156
chr1	ENSG00000116985.6	ENST00000397360.2	chr1:40230521|40240128
isoform1_309	40239980:40240128!-,40230521:40230680!-,
>	1	65859
**	1
>	2	65860
**	2
>	3	65861
**	1
>	4	65862
**	1
>	5	65863
>	6	65864
>	7	65865
**	1
>	8	65866
>	9	65867
**	2
>	10	65868
**	2
>	11	65869
**	1
>	12	65870
>	13	65871
**	1
>	14	65872
**	2
>	15	65873
>	16	65874
**	1
>	17	65875
>	18	65876
**	1
>	19	65877
>	20	65878
**	1
>	21	65879
**	1
>	22	65880
**	1
>	23	65881
**	2
>	24	65882
**	2
>	25	65883
**	2
>	26	65884
>	27	65885
>	28	65886
>	29	65887
>	30	65888
**	2
>	31	65889
>	32	65890
**	2
>	33	65891
**	1
>	34	65892
**	1
>	35	65893
>	36	65894
>	37	65895
**	2
>	38	65896
>	39	65897
**	2
>	40	65898
**	1
>	41	65899
**	1
>	42	65900
>	43	65901
>	44	65902
>	45	65903
>	46	65904
**	1
>	47	65905
>	48	65906
>	49	65907
**	2
>	50	65908
**	2
>	51	65909
>	52	65910
**	2
>	53	65911
**	1
>	54	65912
**	1
>	55	65913
**	1
>	56	65914
**	2
>	57	65915
**	2
>	58	65916
**	2
>	59	65917
**	2
>	60	65918
**	1
>	61	65919
>	62	65920
**	1
>	63	65921
**	1
>	64	65922
**	1
**	2
>	65	65923
**	1
chr1	ENSG00000169213.6	ENST00000371655.3	chr1:52402966|52442789
isoform1_347	52442562:52442789!-,52402966:52403084!-,
>	1	72617
**	2
>	2	72618
**	1
>	3	72619
>	4	72620
**	2
>	5	72621
>	6	72622
**	1
>	7	72623
**	1
>	8	72624
**	2
>	9	72625
**	2
>	10	72626
**	2
>	11	72627
**	1
>	12	72628
**	2
>	13	72629
**	2
>	14	72630
>	15	72631
**	2
>	16	72632
**	1
>	17	72633
>	18	72634
**	2
>	19	72635
**	2
>	20	72636
**	1
>	21	72637
>	22	72638
**	2
>	23	72639
>	24	72640
>	25	72641
>	26	72642
>	27	72643
**	1
>	28	72644
>	29	72645
**	1
>	30	72646
**	1
>	31	72647
**	2
>	32	72648
>	33	72649
>	34	72650
**	2
>	35	72651
>	36	72652
**	2
>	37	72653
**	1
>	38	72654
**	1
>	39	72655
**	1
>	40	72656
>	41	72657
>	42	72658
**	1
>	43	72659
**	1
>	44	72660
>	45	72661
**	1
>	46	72662
**	2
>	47	72663
**	2
>	48	72664
**	1
>	49	72665
**	2
>	50	72666
**	2
>	51	72667
>	52	72668
>	53	72669
**	1
>	54	72670
**	2
>	55	72671
>	56	72672
**	2
>	57	72673
**	1
>	58	72674
>	59	72675
**	1
>	60	72676
**	1
>	61	72677
**	2
>	62	72678
**	1
>	63	72679
**	2
>	64	72680
>	65	72681
**	1
>	66	72682
**	2
>	67	72683
>	68	72684
>	69	72685
**	2
>	70	72686
**	1
>	71	72687
>	72	72688
**	1
>	73	72689
>	74	72690
**	1
>	75	72691
>	76	72692
**	2
>	77	72693
>	78	72694
>	79	72695
>	80	72696
>	81	72697
>	82	72698
>	83	72699
**	1
>	84	72700
>	85	72701
>	86	72702
>	87	72703
**	2
>	88	72704
**	2
>	89	72705
>	90	72706
**	2
>	91	72707
>	92	72708
**	2
>	93	72709
**	2
>	94	72710
>	95	72711
>	96	72712
>	97	72713
**	2
>	98	72714
**	1
>	99	72715
**	1
>	100	72716
**	2
>	101	72717
>	102	72718
>	103	72719
>	104	72720
**	1
>	105	72721
**	2
>	106	72722
>	107	72723
**	2
>	108	72724
>	109	72725
**	2
>	110	72726
>	111	72727
**	2
>	112	72728
**	1
>	113	72729
**	1
>	114	72730
**	2
>	115	72731
**	2
>	116	72732
**	1
>	117	72733
>	118	72734
**	2
>	119	72735
>	120	72736
**	2
>	121	72737
**	2
>	122	72738
**	2
>	123	72739
>	124	72740
**	1
