chr1	ENSG00000198892.6	ENST00000464117.1	chr1:201858573|201859715
isoform1_306	201858573:201858744!+,201859582:201859715!+,
chr1	ENSG00000085832.12	ENST00000493793.1	chr1:51873807|51875368
isoform1_360	51875207:51875368!-,51873807:51874004!-,
>	1	22644
**	1
>	2	22645
>	3	22646
**	2
>	4	22647
**	2
>	5	22648
>	6	22649
>	7	22650
>	8	22651
**	1
>	9	22652
**	1
>	10	22653
>	11	22654
**	1
>	12	22655
>	13	22656
>	14	22657
**	1
>	15	22658
**	2
>	16	22659
**	2
>	17	22660
**	1
>	18	22661
**	2
>	19	22662
>	20	22663
>	21	22664
>	22	22665
>	23	22666
**	1
>	24	22667
**	1
>	25	22668
>	26	22669
**	1
>	27	22670
**	1
>	28	22671
**	1
>	29	22672
>	30	22673
**	2
>	31	22674
**	1
>	32	22675
**	1
>	33	22676
>	34	22677
>	35	22678
>	36	22679
**	2
>	37	22680
**	2
>	38	22681
**	2
>	39	22682
>	40	22683
**	2
>	41	22684
**	2
>	42	22685
>	43	22686
>	44	22687
**	1
>	45	22688
**	1
>	46	22689
>	47	22690
>	48	22691
**	2
>	49	22692
>	50	22693
**	1
>	51	22694
>	52	22695
**	2
>	53	22696
**	2
>	54	22697
**	2
>	55	22698
**	2
>	56	22699
>	57	22700
**	2
>	58	22701
>	59	22702
>	60	22703
**	2
>	61	22704
**	1
>	62	22705
>	63	22706
**	1
>	64	22707
**	2
>	65	22708
>	66	22709
**	1
>	67	22710
**	2
>	68	22711
>	69	22712
>	70	22713
>	71	22714
>	72	22715
>	73	22716
>	74	22717
**	2
>	75	22718
**	1
>	76	22719
**	2
>	77	22720
>	78	22721
>	79	22722
**	2
>	80	22723
>	81	22724
>	82	22725
**	1
>	83	22726
>	84	22727
**	1
>	85	22728
**	1
>	86	22729
**	1
>	87	22730
**	1
>	88	22731
>	89	22732
**	2
>	90	22733
>	91	22734
>	92	22735
**	2
>	93	22736
**	1
>	94	22737
**	1
>	95	22738
>	96	22739
**	1
>	97	22740
**	2
>	98	22741
>	99	22742
>	100	22743
**	2
>	101	22744
**	2
>	102	22745
**	1
>	103	22746
>	104	22747
**	1
>	105	22748
**	2
>	106	22749
>	107	22750
**	1
>	108	22751
>	109	22752
**	2
>	110	22753
**	2
>	111	22754
>	112	22755
>	113	22756
**	1
>	114	22757
**	1
>	115	22758
**	2
>	116	22759
**	2
>	117	22760
>	118	22761
>	119	22762
>	120	22763
**	1
>	121	22764
**	1
>	122	22765
>	123	22766
**	2
>	124	22767
**	1
>	125	22768
>	126	22769
chr1	ENSG00000228794.4	ENST00000445118.2	chr1:764383|787490
isoform1_286	764383:764484!+,787307:787490!+,
>	1	24926
**	2
>	2	24927
**	2
>	3	24928
>	4	24929
**	1
>	5	24930
**	2
>	6	24931
**	2
>	7	24932
**	1
>	8	24933
**	1
**	2
>	9	24934
**	2
>	10	24935
**	1
>	11	24936
**	2
>	12	24937
>	13	24938
**	1
>	14	24939
**	1
>	15	24940
**	2
>	16	24941
**	2
>	17	24942
>	18	24943
>	19	24944
**	1
>	20	24945
**	1
>	21	24946
**	2
>	22	24947
**	1
>	23	24948
**	1
**	2
>	24	24949
**	1
>	25	24950
>	26	24951
**	1
>	27	24952
**	1
>	28	24953
**	1
>	29	24954
**	1
>	30	24955
**	2
>	31	24956
**	1
>	32	24957
**	1
**	2
>	33	24958
**	1
>	34	24959
>	35	24960
**	1
>	36	24961
>	37	24962
**	1
chr1	ENSG00000178965.9	ENST00000479666.1	chr1:75097397|75100425
isoform1_293	75100349:75100425!-,75097397:75097612!-,
>	1	25264
>	2	25265
**	1
>	3	25266
>	4	25267
>	5	25268
>	6	25269
>	7	25270
**	2
>	8	25271
**	2
>	9	25272
>	10	25273
**	1
>	11	25274
**	1
>	12	25275
**	2
>	13	25276
**	2
>	14	25277
**	1
>	15	25278
**	1
>	16	25279
**	1
**	2
>	17	25280
**	2
>	18	25281
**	2
>	19	25282
**	1
**	2
>	20	25283
**	2
>	21	25284
**	2
>	22	25285
**	2
>	23	25286
**	2
>	24	25287
>	25	25288
>	26	25289
**	2
>	27	25290
**	2
>	28	25291
>	29	25292
**	2
>	30	25293
>	31	25294
**	1
>	32	25295
**	1
>	33	25296
**	2
>	34	25297
**	1
>	35	25298
**	1
>	36	25299
**	2
>	37	25300
**	1
>	38	25301
**	2
>	39	25302
**	2
>	40	25303
**	2
>	41	25304
>	42	25305
>	43	25306
**	1
>	44	25307
**	1
>	45	25308
**	1
>	46	25309
**	2
>	47	25310
**	1
>	48	25311
>	49	25312
>	50	25313
**	1
>	51	25314
**	2
>	52	25315
**	2
>	53	25316
**	1
**	2
>	54	25317
>	55	25318
**	1
>	56	25319
**	2
>	57	25320
**	2
>	58	25321
**	1
**	2
>	59	25322
**	1
>	60	25323
**	2
>	61	25324
**	1
**	2
>	62	25325
>	63	25326
**	1
>	64	25327
>	65	25328
**	1
>	66	25329
>	67	25330
>	68	25331
**	1
>	69	25332
**	2
>	70	25333
**	1
>	71	25334
**	2
>	72	25335
**	1
>	73	25336
>	74	25337
>	75	25338
>	76	25339
**	2
>	77	25340
>	78	25341
**	1
>	79	25342
**	2
>	80	25343
**	2
>	81	25344
**	1
**	2
>	82	25345
**	1
**	2
>	83	25346
**	2
>	84	25347
**	1
>	85	25348
**	1
**	2
>	86	25349
>	87	25350
**	1
**	2
>	88	25351
**	2
>	89	25352
>	90	25353
>	91	25354
**	1
>	92	25355
**	1
>	93	25356
**	1
>	94	25357
**	1
>	95	25358
**	2
>	96	25359
**	1
>	97	25360
>	98	25361
>	99	25362
**	2
>	100	25363
**	2
>	101	25364
>	102	25365
>	103	25366
**	1
>	104	25367
**	2
>	105	25368
>	106	25369
**	2
>	107	25370
>	108	25371
**	1
>	109	25372
>	110	25373
>	111	25374
**	2
>	112	25375
**	1
>	113	25376
>	114	25377
**	1
>	115	25378
**	1
>	116	25379
**	2
>	117	25380
>	118	25381
**	2
>	119	25382
>	120	25383
>	121	25384
**	2
>	122	25385
>	123	25386
**	2
>	124	25387
>	125	25388
**	2
>	126	25389
>	127	25390
**	1
>	128	25391
>	129	25392
>	130	25393
>	131	25394
>	132	25395
**	2
>	133	25396
**	1
>	134	25397
**	1
>	135	25398
**	2
>	136	25399
>	137	25400
**	1
>	138	25401
>	139	25402
**	1
chr1	ENSG00000117010.11	ENST00000372696.3	chr1:40998815|41006384
isoform1_166	40998815:40998853!+,41006258:41006384!+,
>	1	26666
>	2	26667
**	1
**	2
>	3	26668
**	1
**	2
>	4	26669
**	2
>	5	26670
**	1
**	2
>	6	26671
**	2
>	7	26672
>	8	26673
**	1
**	2
>	9	26674
**	1
**	2
>	10	26675
**	1
>	11	26676
**	1
**	2
>	12	26677
**	2
>	13	26678
**	2
>	14	26679
**	1
**	2
chr1	ENSG00000143452.11	ENST00000486497.1	chr1:150676594|150676819
isoform1_144	150676753:150676819!-,150676594:150676670!-,
>	1	37008
**	2
>	2	37009
**	1
>	3	37010
**	1
>	4	37011
**	2
>	5	37012
**	2
>	6	37013
**	1
**	2
>	7	37014
**	1
**	2
>	8	37015
**	2
>	9	37016
**	1
chr1	ENSG00000135829.12	ENST00000473076.1	chr1:182852274|182852503
isoform1_127	182852274:182852351!+,182852455:182852503!+,
>	1	37263
**	2
>	2	37264
**	1
chr1	ENSG00000054267.16	ENST00000444620.1	chr1:235357328|235359430
isoform1_284	235359346:235359430!-,235357328:235357526!-,
>	1	40777
**	2
>	2	40778
**	1
>	3	40779
>	4	40780
**	2
>	5	40781
**	1
>	6	40782
**	1
>	7	40783
**	2
>	8	40784
**	1
>	9	40785
>	10	40786
**	1
**	2
>	11	40787
**	1
**	2
>	12	40788
>	13	40789
**	2
>	14	40790
>	15	40791
**	1
**	2
>	16	40792
>	17	40793
>	18	40794
**	2
>	19	40795
>	20	40796
**	1
>	21	40797
**	2
>	22	40798
**	1
>	23	40799
**	1
>	24	40800
>	25	40801
**	1
>	26	40802
**	2
>	27	40803
>	28	40804
**	1
>	29	40805
**	2
>	30	40806
>	31	40807
**	1
**	2
>	32	40808
>	33	40809
>	34	40810
>	35	40811
>	36	40812
**	1
>	37	40813
**	1
>	38	40814
>	39	40815
**	1
>	40	40816
**	1
**	2
>	41	40817
>	42	40818
**	1
**	2
>	43	40819
**	2
>	44	40820
**	2
>	45	40821
>	46	40822
**	1
>	47	40823
>	48	40824
>	49	40825
**	1
>	50	40826
>	51	40827
**	2
>	52	40828
**	2
>	53	40829
**	2
>	54	40830
**	2
>	55	40831
**	1
>	56	40832
**	1
>	57	40833
**	1
>	58	40834
**	1
**	2
>	59	40835
**	1
**	2
>	60	40836
**	2
>	61	40837
**	1
>	62	40838
**	2
>	63	40839
**	2
>	64	40840
>	65	40841
**	2
>	66	40842
>	67	40843
>	68	40844
**	1
**	2
>	69	40845
**	1
**	2
>	70	40846
**	2
>	71	40847
**	2
>	72	40848
**	2
>	73	40849
**	1
**	2
>	74	40850
**	2
>	75	40851
**	2
>	76	40852
**	2
>	77	40853
>	78	40854
>	79	40855
>	80	40856
**	2
>	81	40857
**	1
>	82	40858
**	1
>	83	40859
>	84	40860
**	2
>	85	40861
**	1
>	86	40862
>	87	40863
>	88	40864
**	2
>	89	40865
**	2
>	90	40866
**	1
**	2
>	91	40867
**	1
>	92	40868
**	1
**	2
>	93	40869
**	2
>	94	40870
**	2
>	95	40871
>	96	40872
**	2
chr1	ENSG00000156171.10	ENST00000463682.1	chr1:111680145|111682333
isoform1_188	111682210:111682333!-,111680145:111680208!-,
>	1	41820
**	1
**	2
>	2	41821
**	1
**	2
>	3	41822
**	1
**	2
>	4	41823
>	5	41824
**	1
**	2
>	6	41825
**	1
**	2
>	7	41826
**	1
**	2
>	8	41827
**	1
**	2
>	9	41828
**	1
**	2
>	10	41829
**	1
**	2
>	11	41830
**	1
**	2
>	12	41831
**	2
>	13	41832
**	1
**	2
>	14	41833
**	1
>	15	41834
>	16	41835
**	1
>	17	41836
**	1
**	2
>	18	41837
**	2
>	19	41838
**	1
**	2
>	20	41839
**	1
**	2
>	21	41840
>	22	41841
**	1
**	2
>	23	41842
**	1
>	24	41843
**	1
**	2
>	25	41844
**	1
**	2
>	26	41845
**	1
>	27	41846
**	1
**	2
>	28	41847
>	29	41848
**	1
**	2
>	30	41849
**	1
**	2
>	31	41850
**	1
**	2
chr1	ENSG00000142875.15	ENST00000370682.3	chr1:84644860|84650865
isoform1_373	84644860:84644921!+,84647883:84648011!+,84649720:84649818!+,84650783:84650865!+,
>	1	44826
**	2
>	2	44827
**	2
>	3	44828
**	2
>	4	44829
**	1
>	5	44830
>	6	44831
>	7	44832
**	2
>	8	44833
**	1
>	9	44834
chr1	ENSG00000149527.13	ENST00000343889.4	chr1:2421199|2427009
isoform1_428	2421199:2421306!+,2422631:2422774!+,2426295:2426387!+,2426927:2427009!+,
>	1	56173
>	2	56174
**	2
>	3	56175
**	2
>	4	56176
>	5	56177
**	1
>	6	56178
**	2
>	7	56179
**	2
>	8	56180
>	9	56181
**	2
>	10	56182
**	2
>	11	56183
>	12	56184
**	2
>	13	56185
>	14	56186
>	15	56187
>	16	56188
>	17	56189
**	1
>	18	56190
>	19	56191
**	1
>	20	56192
>	21	56193
>	22	56194
>	23	56195
>	24	56196
>	25	56197
**	2
>	26	56198
**	2
>	27	56199
**	2
>	28	56200
**	2
>	29	56201
>	30	56202
>	31	56203
**	2
>	32	56204
>	33	56205
>	34	56206
**	1
>	35	56207
**	2
>	36	56208
**	2
>	37	56209
**	2
>	38	56210
**	1
>	39	56211
>	40	56212
>	41	56213
**	1
>	42	56214
**	1
>	43	56215
**	1
>	44	56216
**	1
>	45	56217
>	46	56218
**	2
>	47	56219
>	48	56220
>	49	56221
>	50	56222
>	51	56223
**	2
>	52	56224
>	53	56225
>	54	56226
>	55	56227
**	2
>	56	56228
**	2
>	57	56229
>	58	56230
>	59	56231
>	60	56232
**	1
>	61	56233
>	62	56234
>	63	56235
**	2
>	64	56236
**	1
>	65	56237
**	2
>	66	56238
>	67	56239
>	68	56240
**	2
>	69	56241
**	1
>	70	56242
**	2
>	71	56243
**	1
>	72	56244
>	73	56245
**	2
>	74	56246
>	75	56247
**	1
>	76	56248
>	77	56249
**	1
>	78	56250
**	1
>	79	56251
**	2
>	80	56252
**	1
>	81	56253
**	2
>	82	56254
**	2
>	83	56255
>	84	56256
>	85	56257
>	86	56258
>	87	56259
>	88	56260
**	2
>	89	56261
**	1
>	90	56262
**	2
>	91	56263
>	92	56264
**	1
>	93	56265
>	94	56266
**	2
>	95	56267
>	96	56268
**	1
>	97	56269
**	2
>	98	56270
>	99	56271
**	2
>	100	56272
**	1
>	101	56273
>	102	56274
**	2
>	103	56275
**	2
>	104	56276
>	105	56277
**	1
>	106	56278
**	1
>	107	56279
>	108	56280
>	109	56281
>	110	56282
>	111	56283
>	112	56284
**	1
>	113	56285
>	114	56286
**	2
>	115	56287
**	2
>	116	56288
>	117	56289
>	118	56290
**	2
>	119	56291
>	120	56292
>	121	56293
>	122	56294
**	2
>	123	56295
**	2
>	124	56296
**	2
>	125	56297
>	126	56298
>	127	56299
**	2
>	128	56300
>	129	56301
**	2
>	130	56302
>	131	56303
**	1
>	132	56304
>	133	56305
>	134	56306
**	2
>	135	56307
>	136	56308
>	137	56309
**	1
>	138	56310
**	2
>	139	56311
**	2
>	140	56312
>	141	56313
**	1
>	142	56314
**	1
>	143	56315
**	2
>	144	56316
**	1
>	145	56317
>	146	56318
**	1
>	147	56319
**	2
>	148	56320
>	149	56321
>	150	56322
**	2
>	151	56323
>	152	56324
**	1
>	153	56325
**	2
>	154	56326
>	155	56327
>	156	56328
>	157	56329
**	1
>	158	56330
>	159	56331
>	160	56332
**	1
>	161	56333
>	162	56334
**	2
>	163	56335
**	1
>	164	56336
>	165	56337
>	166	56338
**	2
>	167	56339
**	1
>	168	56340
**	1
>	169	56341
>	170	56342
**	2
>	171	56343
**	2
>	172	56344
>	173	56345
>	174	56346
**	2
>	175	56347
>	176	56348
**	1
>	177	56349
>	178	56350
**	1
>	179	56351
**	2
>	180	56352
**	1
>	181	56353
>	182	56354
**	1
>	183	56355
**	1
>	184	56356
>	185	56357
**	2
>	186	56358
>	187	56359
>	188	56360
**	2
>	189	56361
**	1
>	190	56362
>	191	56363
**	1
>	192	56364
**	1
>	193	56365
>	194	56366
>	195	56367
**	1
>	196	56368
>	197	56369
>	198	56370
**	2
>	199	56371
>	200	56372
**	2
>	201	56373
**	2
>	202	56374
>	203	56375
**	1
>	204	56376
**	1
>	205	56377
**	2
chr1	ENSG00000232212.1	ENST00000419614.1	chr1:189744595|189746467
isoform1_179	189744595:189744695!+,189746390:189746467!+,
>	1	60128
**	1
>	2	60129
>	3	60130
**	1
**	2
>	4	60131
>	5	60132
**	1
**	2
>	6	60133
>	7	60134
**	1
**	2
>	8	60135
**	1
**	2
>	9	60136
>	10	60137
**	1
**	2
>	11	60138
>	12	60139
**	1
**	2
>	13	60140
**	2
>	14	60141
**	1
**	2
>	15	60142
**	2
>	16	60143
**	1
**	2
>	17	60144
**	1
**	2
>	18	60145
**	1
**	2
>	19	60146
>	20	60147
**	2
>	21	60148
**	1
**	2
>	22	60149
>	23	60150
**	1
>	24	60151
**	1
**	2
>	25	60152
**	1
**	2
>	26	60153
**	1
**	2
>	27	60154
**	1
**	2
>	28	60155
>	29	60156
>	30	60157
**	1
**	2
chr1	ENSG00000132781.13	ENST00000479746.2	chr1:45799085|45800183
isoform1_270	45800063:45800183!-,45799085:45799233!-,
>	1	63532
**	1
>	2	63533
>	3	63534
>	4	63535
**	1
**	2
>	5	63536
>	6	63537
**	2
>	7	63538
**	1
**	2
>	8	63539
**	1
>	9	63540
**	1
>	10	63541
>	11	63542
**	2
>	12	63543
>	13	63544
>	14	63545
**	1
>	15	63546
>	16	63547
**	1
**	2
>	17	63548
**	2
>	18	63549
**	1
**	2
>	19	63550
>	20	63551
>	21	63552
**	1
>	22	63553
**	2
>	23	63554
**	1
>	24	63555
**	1
**	2
>	25	63556
**	1
>	26	63557
>	27	63558
**	1
>	28	63559
>	29	63560
>	30	63561
**	2
>	31	63562
**	1
>	32	63563
**	2
>	33	63564
**	1
**	2
>	34	63565
**	1
>	35	63566
>	36	63567
**	2
>	37	63568
**	1
>	38	63569
**	1
>	39	63570
**	2
>	40	63571
**	1
>	41	63572
**	1
>	42	63573
**	2
>	43	63574
**	1
>	44	63575
>	45	63576
>	46	63577
**	1
>	47	63578
>	48	63579
**	2
>	49	63580
**	1
**	2
>	50	63581
>	51	63582
**	2
>	52	63583
**	2
>	53	63584
**	1
>	54	63585
>	55	63586
>	56	63587
>	57	63588
>	58	63589
>	59	63590
**	2
>	60	63591
**	2
>	61	63592
**	1
**	2
>	62	63593
**	1
>	63	63594
**	1
**	2
>	64	63595
**	2
>	65	63596
**	1
>	66	63597
**	2
>	67	63598
**	1
**	2
>	68	63599
**	2
>	69	63600
**	1
>	70	63601
**	1
**	2
>	71	63602
**	2
>	72	63603
**	2
>	73	63604
**	1
>	74	63605
**	2
>	75	63606
**	1
>	76	63607
**	2
>	77	63608
>	78	63609
**	2
>	79	63610
**	2
>	80	63611
**	2
>	81	63612
**	1
**	2
>	82	63613
**	2
>	83	63614
**	1
**	2
>	84	63615
**	1
>	85	63616
**	1
>	86	63617
>	87	63618
>	88	63619
>	89	63620
>	90	63621
>	91	63622
**	2
>	92	63623
>	93	63624
**	2
>	94	63625
**	1
**	2
>	95	63626
>	96	63627
**	1
>	97	63628
**	2
>	98	63629
>	99	63630
**	1
>	100	63631
**	2
>	101	63632
>	102	63633
**	2
>	103	63634
**	2
>	104	63635
**	2
>	105	63636
>	106	63637
**	1
**	2
>	107	63638
>	108	63639
**	1
>	109	63640
**	1
>	110	63641
**	1
>	111	63642
>	112	63643
>	113	63644
>	114	63645
**	1
>	115	63646
>	116	63647
**	1
**	2
>	117	63648
**	1
>	118	63649
>	119	63650
**	1
>	120	63651
**	1
>	121	63652
**	1
>	122	63653
**	2
>	123	63654
**	1
>	124	63655
>	125	63656
**	2
>	126	63657
>	127	63658
>	128	63659
**	1
**	2
>	129	63660
**	1
**	2
>	130	63661
**	2
>	131	63662
**	1
**	2
>	132	63663
**	1
>	133	63664
**	1
>	134	63665
**	1
>	135	63666
>	136	63667
>	137	63668
**	1
>	138	63669
>	139	63670
**	1
**	2
>	140	63671
>	141	63672
**	2
>	142	63673
>	143	63674
**	1
>	144	63675
>	145	63676
**	1
>	146	63677
>	147	63678
>	148	63679
**	1
>	149	63680
>	150	63681
**	1
>	151	63682
**	2
>	152	63683
>	153	63684
**	1
>	154	63685
**	1
**	2
>	155	63686
>	156	63687
>	157	63688
**	1
**	2
>	158	63689
**	1
**	2
>	159	63690
**	1
>	160	63691
>	161	63692
**	1
>	162	63693
**	1
>	163	63694
**	1
>	164	63695
**	1
**	2
>	165	63696
**	1
>	166	63697
**	1
>	167	63698
>	168	63699
>	169	63700
**	1
>	170	63701
**	1
**	2
>	171	63702
**	1
>	172	63703
**	2
>	173	63704
>	174	63705
**	1
>	175	63706
**	1
>	176	63707
>	177	63708
**	1
**	2
>	178	63709
>	179	63710
**	1
>	180	63711
>	181	63712
**	2
>	182	63713
**	2
>	183	63714
**	1
**	2
>	184	63715
**	1
**	2
>	185	63716
>	186	63717
>	187	63718
>	188	63719
**	2
>	189	63720
**	2
>	190	63721
**	2
>	191	63722
>	192	63723
**	2
>	193	63724
**	2
>	194	63725
**	1
>	195	63726
**	2
>	196	63727
>	197	63728
**	1
>	198	63729
**	1
**	2
>	199	63730
**	1
>	200	63731
**	2
>	201	63732
**	1
**	2
>	202	63733
**	1
>	203	63734
**	2
>	204	63735
**	1
>	205	63736
>	206	63737
**	2
>	207	63738
**	2
>	208	63739
**	1
>	209	63740
**	1
>	210	63741
**	1
**	2
>	211	63742
**	1
>	212	63743
**	2
>	213	63744
**	1
>	214	63745
>	215	63746
**	1
>	216	63747
**	1
>	217	63748
**	1
>	218	63749
**	1
**	2
>	219	63750
>	220	63751
**	1
**	2
>	221	63752
**	2
>	222	63753
>	223	63754
>	224	63755
**	1
>	225	63756
>	226	63757
**	2
>	227	63758
**	1
>	228	63759
>	229	63760
**	2
>	230	63761
**	1
>	231	63762
>	232	63763
**	1
**	2
>	233	63764
**	1
**	2
>	234	63765
**	2
>	235	63766
>	236	63767
**	1
>	237	63768
**	1
>	238	63769
**	2
>	239	63770
**	2
>	240	63771
**	1
**	2
>	241	63772
**	2
>	242	63773
>	243	63774
>	244	63775
**	1
>	245	63776
**	2
>	246	63777
>	247	63778
>	248	63779
**	2
>	249	63780
>	250	63781
**	1
**	2
>	251	63782
**	2
>	252	63783
**	1
>	253	63784
**	1
**	2
>	254	63785
**	2
>	255	63786
>	256	63787
**	1
**	2
>	257	63788
**	1
>	258	63789
>	259	63790
**	1
**	2
>	260	63791
**	1
**	2
>	261	63792
>	262	63793
**	1
>	263	63794
>	264	63795
**	2
>	265	63796
**	1
>	266	63797
>	267	63798
>	268	63799
**	2
>	269	63800
>	270	63801
>	271	63802
**	1
>	272	63803
**	1
**	2
>	273	63804
>	274	63805
**	2
>	275	63806
>	276	63807
**	1
>	277	63808
>	278	63809
**	1
>	279	63810
**	1
>	280	63811
>	281	63812
**	1
>	282	63813
**	1
>	283	63814
**	2
>	284	63815
>	285	63816
**	1
>	286	63817
**	1
**	2
>	287	63818
**	2
>	288	63819
**	1
>	289	63820
**	1
>	290	63821
**	2
>	291	63822
**	1
**	2
>	292	63823
>	293	63824
**	1
**	2
>	294	63825
**	2
>	295	63826
**	1
>	296	63827
**	2
>	297	63828
>	298	63829
**	2
>	299	63830
**	1
>	300	63831
>	301	63832
>	302	63833
**	1
>	303	63834
**	1
>	304	63835
>	305	63836
>	306	63837
**	1
**	2
>	307	63838
**	1
**	2
>	308	63839
**	1
**	2
>	309	63840
**	1
>	310	63841
**	2
>	311	63842
**	1
>	312	63843
**	1
>	313	63844
>	314	63845
>	315	63846
>	316	63847
**	1
**	2
>	317	63848
**	2
>	318	63849
**	1
>	319	63850
**	1
**	2
>	320	63851
>	321	63852
**	2
>	322	63853
**	1
**	2
>	323	63854
>	324	63855
**	1
>	325	63856
**	2
>	326	63857
**	1
**	2
>	327	63858
**	2
>	328	63859
**	1
**	2
>	329	63860
**	2
>	330	63861
>	331	63862
>	332	63863
**	1
>	333	63864
**	2
>	334	63865
>	335	63866
**	2
>	336	63867
>	337	63868
**	2
>	338	63869
**	1
>	339	63870
**	1
**	2
>	340	63871
>	341	63872
**	2
>	342	63873
**	1
>	343	63874
**	2
>	344	63875
>	345	63876
>	346	63877
>	347	63878
**	1
>	348	63879
**	1
>	349	63880
>	350	63881
>	351	63882
>	352	63883
>	353	63884
>	354	63885
**	1
**	2
>	355	63886
**	2
>	356	63887
**	1
**	2
>	357	63888
**	2
>	358	63889
>	359	63890
**	1
>	360	63891
**	2
>	361	63892
**	2
>	362	63893
**	2
>	363	63894
**	2
>	364	63895
>	365	63896
**	1
**	2
>	366	63897
>	367	63898
**	1
**	2
>	368	63899
>	369	63900
>	370	63901
**	2
>	371	63902
>	372	63903
>	373	63904
**	2
>	374	63905
>	375	63906
**	1
>	376	63907
**	2
>	377	63908
**	1
>	378	63909
**	2
>	379	63910
>	380	63911
**	1
**	2
>	381	63912
>	382	63913
**	2
>	383	63914
**	1
**	2
>	384	63915
**	2
>	385	63916
**	1
>	386	63917
>	387	63918
>	388	63919
**	1
>	389	63920
**	2
>	390	63921
>	391	63922
**	2
>	392	63923
**	1
**	2
>	393	63924
**	2
>	394	63925
**	1
>	395	63926
**	1
**	2
>	396	63927
**	1
>	397	63928
**	1
>	398	63929
>	399	63930
>	400	63931
**	1
**	2
>	401	63932
>	402	63933
**	1
**	2
>	403	63934
>	404	63935
>	405	63936
**	2
>	406	63937
>	407	63938
**	2
>	408	63939
**	2
>	409	63940
**	1
>	410	63941
**	1
>	411	63942
>	412	63943
>	413	63944
>	414	63945
**	1
>	415	63946
>	416	63947
>	417	63948
>	418	63949
**	2
>	419	63950
**	1
>	420	63951
**	1
>	421	63952
**	2
>	422	63953
>	423	63954
>	424	63955
>	425	63956
>	426	63957
>	427	63958
>	428	63959
**	2
>	429	63960
**	1
>	430	63961
**	1
**	2
>	431	63962
>	432	63963
**	2
>	433	63964
**	1
>	434	63965
**	2
>	435	63966
>	436	63967
**	1
**	2
>	437	63968
**	2
>	438	63969
>	439	63970
**	1
>	440	63971
**	2
>	441	63972
**	1
>	442	63973
**	2
>	443	63974
**	1
**	2
>	444	63975
**	1
>	445	63976
**	1
**	2
>	446	63977
>	447	63978
>	448	63979
>	449	63980
>	450	63981
>	451	63982
>	452	63983
>	453	63984
>	454	63985
**	1
>	455	63986
**	2
>	456	63987
>	457	63988
>	458	63989
**	1
>	459	63990
>	460	63991
**	1
>	461	63992
>	462	63993
**	1
**	2
>	463	63994
**	1
>	464	63995
**	1
>	465	63996
>	466	63997
**	1
>	467	63998
>	468	63999
**	2
>	469	64000
**	1
>	470	64001
**	2
>	471	64002
>	472	64003
>	473	64004
**	1
>	474	64005
>	475	64006
**	2
>	476	64007
>	477	64008
>	478	64009
>	479	64010
**	1
**	2
>	480	64011
**	1
>	481	64012
**	2
>	482	64013
**	2
>	483	64014
>	484	64015
**	1
**	2
>	485	64016
>	486	64017
>	487	64018
**	2
>	488	64019
**	1
>	489	64020
>	490	64021
**	1
>	491	64022
>	492	64023
**	1
>	493	64024
>	494	64025
>	495	64026
**	2
>	496	64027
>	497	64028
**	1
**	2
chr1	ENSG00000175147.7	ENST00000310916.3	chr1:15447468|15450869
isoform1_234	15450724:15450869!-,15447468:15447555!-,
>	1	64263
>	2	64264
**	1
**	2
>	3	64265
**	2
>	4	64266
**	2
>	5	64267
**	1
**	2
>	6	64268
**	2
>	7	64269
**	2
>	8	64270
**	1
**	2
>	9	64271
**	2
>	10	64272
>	11	64273
>	12	64274
**	1
**	2
>	13	64275
**	1
**	2
>	14	64276
**	1
**	2
>	15	64277
>	16	64278
**	1
**	2
>	17	64279
**	2
>	18	64280
**	1
**	2
>	19	64281
>	20	64282
**	1
**	2
>	21	64283
>	22	64284
>	23	64285
>	24	64286
**	1
>	25	64287
**	1
>	26	64288
**	1
**	2
>	27	64289
>	28	64290
**	1
**	2
>	29	64291
**	1
>	30	64292
**	1
>	31	64293
**	1
**	2
>	32	64294
>	33	64295
**	1
**	2
>	34	64296
>	35	64297
**	1
>	36	64298
>	37	64299
**	2
>	38	64300
**	2
>	39	64301
**	1
**	2
>	40	64302
>	41	64303
**	1
**	2
chr1	ENSG00000116985.6	ENST00000397360.2	chr1:40230521|40240128
isoform1_309	40239980:40240128!-,40230521:40230680!-,
>	1	66136
**	2
>	2	66137
**	2
>	3	66138
**	2
>	4	66139
**	2
>	5	66140
>	6	66141
**	2
>	7	66142
>	8	66143
**	2
>	9	66144
>	10	66145
**	1
>	11	66146
**	2
>	12	66147
>	13	66148
**	1
>	14	66149
**	2
>	15	66150
>	16	66151
**	1
>	17	66152
**	2
>	18	66153
**	1
>	19	66154
**	1
>	20	66155
>	21	66156
**	2
>	22	66157
>	23	66158
**	1
>	24	66159
**	2
>	25	66160
>	26	66161
**	1
>	27	66162
**	1
>	28	66163
**	2
>	29	66164
**	2
>	30	66165
**	1
>	31	66166
**	2
>	32	66167
**	1
>	33	66168
**	2
>	34	66169
**	2
>	35	66170
>	36	66171
**	1
>	37	66172
**	2
>	38	66173
**	1
>	39	66174
**	1
>	40	66175
**	2
>	41	66176
>	42	66177
>	43	66178
**	1
>	44	66179
>	45	66180
>	46	66181
>	47	66182
>	48	66183
**	2
>	49	66184
>	50	66185
>	51	66186
>	52	66187
>	53	66188
>	54	66189
**	2
>	55	66190
>	56	66191
**	2
>	57	66192
>	58	66193
