chr1	ENSG00000198892.6	ENST00000464117.1	chr1:201858573|201859715
isoform1_306	201858573:201858744!+,201859582:201859715!+,
>	64	18490
**	2
>	65	18491
**	2
>	66	18492
**	2
>	67	18493
**	2
>	68	18494
**	1
>	69	18495
>	70	18496
>	71	18497
**	2
>	72	18498
**	1
>	73	18499
**	2
>	74	18500
**	2
>	75	18501
>	76	18502
>	77	18503
>	78	18504
**	2
>	79	18505
**	2
>	80	18506
**	2
>	81	18507
>	82	18508
**	1
>	83	18509
**	2
>	84	18510
>	85	18511
>	86	18512
**	2
>	87	18513
**	2
>	88	18514
>	89	18515
>	90	18516
>	91	18517
**	2
>	92	18518
**	2
>	93	18519
**	1
>	94	18520
**	1
>	95	18521
**	2
>	96	18522
**	1
>	97	18523
**	2
>	98	18524
**	1
**	2
>	99	18525
>	100	18526
**	1
>	101	18527
**	1
>	102	18528
**	1
>	103	18529
>	104	18530
**	1
**	2
>	105	18531
**	2
>	106	18532
**	1
>	107	18533
**	2
>	108	18534
**	1
>	109	18535
**	1
**	2
>	110	18536
**	1
**	2
>	111	18537
**	1
>	112	18538
**	2
>	113	18539
**	1
>	114	18540
**	1
**	2
>	115	18541
>	116	18542
**	2
>	117	18543
>	118	18544
**	1
>	119	18545
**	2
>	120	18546
**	1
>	121	18547
**	1
>	122	18548
**	1
>	123	18549
**	1
**	2
>	124	18550
**	1
>	125	18551
**	1
>	126	18552
>	127	18553
**	2
>	128	18554
**	2
>	129	18555
>	130	18556
**	1
**	2
>	131	18557
**	1
>	132	18558
**	2
>	133	18559
**	1
>	134	18560
**	1
>	135	18561
**	1
>	136	18562
**	1
>	137	18563
**	1
>	138	18564
>	139	18565
>	140	18566
**	1
>	141	18567
**	1
>	142	18568
**	1
>	143	18569
>	144	18570
**	2
>	145	18571
**	2
>	146	18572
>	147	18573
**	1
>	148	18574
**	1
>	149	18575
>	150	18576
**	1
>	151	18577
**	2
>	152	18578
**	2
>	153	18579
>	154	18580
**	1
**	2
>	155	18581
>	156	18582
**	1
>	157	18583
**	1
**	2
>	158	18584
**	2
>	159	18585
**	1
**	2
>	160	18586
**	2
>	161	18587
**	2
>	162	18588
>	163	18589
>	164	18590
**	2
>	165	18591
>	166	18592
**	1
>	167	18593
**	1
>	168	18594
**	1
>	169	18595
**	1
>	170	18596
**	1
>	171	18597
**	2
>	172	18598
**	2
>	173	18599
**	1
>	174	18600
>	175	18601
**	1
>	176	18602
**	2
>	177	18603
**	1
>	178	18604
**	1
chr1	ENSG00000117010.11	ENST00000372696.3	chr1:40998815|41006384
isoform1_166	40998815:40998853!+,41006258:41006384!+,
>	1	19759
>	2	19760
**	2
>	3	19761
**	1
**	2
>	4	19762
>	5	19763
**	1
**	2
>	6	19764
**	2
>	7	19765
**	1
**	2
>	8	19766
**	2
>	9	19767
**	1
**	2
>	10	19768
**	1
**	2
>	11	19769
**	1
**	2
>	12	19770
**	1
**	2
>	13	19771
**	1
**	2
>	14	19772
>	15	19773
**	1
>	16	19774
**	1
**	2
>	17	19775
>	18	19776
**	1
**	2
>	19	19777
**	1
**	2
>	20	19778
**	2
>	21	19779
**	1
**	2
>	22	19780
**	2
>	23	19781
**	1
**	2
>	24	19782
**	1
>	25	19783
**	1
**	2
>	26	19784
**	1
>	27	19785
**	1
>	28	19786
>	29	19787
**	1
**	2
chr1	ENSG00000143452.11	ENST00000486497.1	chr1:150676594|150676819
isoform1_144	150676753:150676819!-,150676594:150676670!-,
>	1	33377
**	1
>	2	33378
**	1
>	3	33379
**	2
>	4	33380
**	1
**	2
>	5	33381
**	1
**	2
>	6	33382
**	1
>	7	33383
**	1
**	2
>	8	33384
**	1
**	2
>	9	33385
**	2
>	10	33386
**	1
**	2
>	11	33387
**	1
**	2
>	12	33388
**	1
>	13	33389
**	1
>	14	33390
**	1
**	2
>	15	33391
**	1
**	2
>	16	33392
**	1
**	2
>	17	33393
**	1
>	18	33394
**	2
>	19	33395
**	1
>	20	33396
**	1
**	2
>	21	33397
**	1
>	22	33398
**	1
**	2
>	23	33399
**	1
**	2
>	24	33400
**	1
**	2
>	25	33401
**	2
>	26	33402
**	1
**	2
>	27	33403
**	2
>	28	33404
**	1
>	29	33405
**	2
>	30	33406
**	1
>	31	33407
**	1
**	2
>	32	33408
**	1
>	33	33409
**	1
**	2
>	34	33410
**	2
>	35	33411
**	1
**	2
>	36	33412
**	1
**	2
>	37	33413
**	2
>	38	33414
**	1
**	2
>	39	33415
**	1
**	2
>	40	33416
**	1
>	41	33417
**	1
**	2
>	42	33418
**	2
>	43	33419
**	1
**	2
>	44	33420
**	1
**	2
>	45	33421
**	1
**	2
>	46	33422
**	1
**	2
>	47	33423
**	2
>	48	33424
**	1
**	2
>	49	33425
**	1
>	50	33426
**	1
**	2
>	51	33427
**	1
>	52	33428
**	1
**	2
>	53	33429
**	1
**	2
>	54	33430
**	1
>	55	33431
**	1
**	2
>	56	33432
**	2
>	57	33433
**	1
**	2
>	58	33434
**	1
**	2
>	59	33435
**	1
**	2
>	60	33436
**	1
**	2
>	61	33437
**	1
>	62	33438
**	1
**	2
>	63	33439
**	1
>	64	33440
**	1
>	65	33441
**	1
>	66	33442
**	1
**	2
>	67	33443
**	1
>	68	33444
**	1
**	2
>	69	33445
**	1
**	2
>	70	33446
**	1
**	2
>	71	33447
**	1
>	72	33448
**	1
**	2
>	73	33449
**	1
**	2
>	74	33450
**	1
>	75	33451
**	1
>	76	33452
**	1
**	2
>	77	33453
**	1
**	2
>	78	33454
**	1
**	2
>	79	33455
**	1
**	2
>	80	33456
**	1
chr1	ENSG00000135829.12	ENST00000473076.1	chr1:182852274|182852503
isoform1_127	182852274:182852351!+,182852455:182852503!+,
>	1	33786
**	1
>	2	33787
**	1
**	2
>	3	33788
**	2
>	4	33789
**	1
>	5	33790
**	1
**	2
chr1	ENSG00000054267.16	ENST00000444620.1	chr1:235357328|235359430
isoform1_284	235359346:235359430!-,235357328:235357526!-,
>	1	37848
>	2	37849
>	3	37850
>	4	37851
**	1
>	5	37852
>	6	37853
**	1
>	7	37854
**	1
**	2
>	8	37855
**	1
>	9	37856
**	2
>	10	37857
**	1
>	11	37858
**	2
>	12	37859
**	1
>	13	37860
**	2
>	14	37861
**	2
>	15	37862
**	2
>	16	37863
**	1
>	17	37864
**	2
>	18	37865
**	1
>	19	37866
>	20	37867
**	1
>	21	37868
>	22	37869
**	1
>	23	37870
**	1
>	24	37871
**	1
>	25	37872
>	26	37873
**	2
>	27	37874
**	1
>	28	37875
**	1
**	2
>	29	37876
**	1
>	30	37877
**	1
>	31	37878
**	1
>	32	37879
**	1
>	33	37880
**	2
>	34	37881
**	1
>	35	37882
**	2
>	36	37883
**	2
>	37	37884
**	2
>	38	37885
>	39	37886
**	1
>	40	37887
**	1
>	41	37888
**	1
>	42	37889
**	2
>	43	37890
**	2
>	44	37891
**	1
**	2
>	45	37892
**	1
>	46	37893
>	47	37894
>	48	37895
**	2
>	49	37896
**	1
>	50	37897
**	1
**	2
>	51	37898
**	2
>	52	37899
**	2
>	53	37900
>	54	37901
>	55	37902
**	2
>	56	37903
**	2
>	57	37904
**	1
>	58	37905
>	59	37906
**	1
>	60	37907
**	2
>	61	37908
**	2
>	62	37909
**	1
**	2
>	63	37910
>	64	37911
**	1
>	65	37912
>	66	37913
**	1
**	2
>	67	37914
**	2
>	68	37915
**	2
>	69	37916
**	1
>	70	37917
**	1
>	71	37918
**	1
>	72	37919
**	2
>	73	37920
**	1
>	74	37921
**	1
>	75	37922
**	2
>	76	37923
**	2
>	77	37924
**	1
**	2
>	78	37925
**	1
>	79	37926
**	1
>	80	37927
**	1
>	81	37928
**	1
>	82	37929
**	2
>	83	37930
**	2
>	84	37931
**	2
>	85	37932
**	1
>	86	37933
**	1
**	2
>	87	37934
**	1
**	2
>	88	37935
>	89	37936
**	1
>	90	37937
**	1
>	91	37938
>	92	37939
**	1
>	93	37940
**	1
>	94	37941
>	95	37942
>	96	37943
**	1
>	97	37944
**	2
>	98	37945
**	1
**	2
>	99	37946
**	1
**	2
>	100	37947
**	1
**	2
>	101	37948
>	102	37949
**	1
>	103	37950
>	104	37951
**	2
>	105	37952
**	2
>	106	37953
**	1
>	107	37954
>	108	37955
**	2
>	109	37956
>	110	37957
**	1
**	2
>	111	37958
**	2
>	112	37959
**	1
>	113	37960
>	114	37961
**	1
**	2
>	115	37962
**	2
>	116	37963
**	1
**	2
>	117	37964
>	118	37965
**	1
**	2
>	119	37966
>	120	37967
>	121	37968
>	122	37969
>	123	37970
>	124	37971
**	2
>	125	37972
**	2
>	126	37973
**	1
>	127	37974
>	128	37975
**	2
>	129	37976
**	1
>	130	37977
**	1
>	131	37978
**	1
>	132	37979
**	1
>	133	37980
**	1
>	134	37981
**	2
>	135	37982
**	1
>	136	37983
**	2
>	137	37984
>	138	37985
**	2
chr1	ENSG00000156171.10	ENST00000463682.1	chr1:111680145|111682333
isoform1_188	111682210:111682333!-,111680145:111680208!-,
>	1	38913
**	2
>	2	38914
**	1
**	2
>	3	38915
**	1
>	4	38916
**	1
**	2
>	5	38917
>	6	38918
>	7	38919
**	1
**	2
>	8	38920
>	9	38921
**	1
**	2
>	10	38922
**	1
**	2
>	11	38923
>	12	38924
**	1
**	2
>	13	38925
**	1
**	2
>	14	38926
**	1
**	2
>	15	38927
**	1
**	2
>	16	38928
**	1
**	2
>	17	38929
**	1
**	2
>	18	38930
**	1
**	2
>	19	38931
>	20	38932
**	1
**	2
>	21	38933
>	22	38934
**	1
**	2
>	23	38935
**	1
**	2
>	24	38936
**	1
**	2
>	25	38937
**	1
**	2
>	26	38938
>	27	38939
**	1
**	2
>	28	38940
>	29	38941
**	1
**	2
>	30	38942
**	1
**	2
>	31	38943
**	1
**	2
>	32	38944
**	2
>	33	38945
**	1
**	2
>	34	38946
**	1
>	35	38947
>	36	38948
>	37	38949
**	1
**	2
>	38	38950
**	2
>	39	38951
>	40	38952
**	1
**	2
>	41	38953
>	42	38954
**	1
**	2
>	43	38955
>	44	38956
**	1
**	2
>	45	38957
**	1
**	2
>	46	38958
**	1
**	2
>	47	38959
**	2
>	48	38960
**	1
>	49	38961
>	50	38962
>	51	38963
**	1
**	2
>	52	38964
**	1
**	2
>	53	38965
chr1	ENSG00000142875.15	ENST00000370682.3	chr1:84644860|84650865
isoform1_373	84644860:84644921!+,84647883:84648011!+,84649720:84649818!+,84650783:84650865!+,
>	1	39873
>	2	39874
>	3	39875
**	1
>	4	39876
>	5	39877
**	1
>	6	39878
**	2
>	7	39879
**	1
>	8	39880
>	9	39881
**	1
chr1	ENSG00000149527.13	ENST00000343889.4	chr1:2421199|2427009
isoform1_428	2421199:2421306!+,2422631:2422774!+,2426295:2426387!+,2426927:2427009!+,
>	1	52125
**	1
>	2	52126
>	3	52127
>	4	52128
>	5	52129
>	6	52130
**	2
>	7	52131
**	2
>	8	52132
>	9	52133
>	10	52134
**	2
>	11	52135
**	1
>	12	52136
>	13	52137
>	14	52138
**	2
>	15	52139
**	1
>	16	52140
**	2
>	17	52141
>	18	52142
**	1
>	19	52143
**	1
>	20	52144
**	1
>	21	52145
>	22	52146
>	23	52147
**	2
>	24	52148
>	25	52149
>	26	52150
**	2
>	27	52151
>	28	52152
>	29	52153
**	1
>	30	52154
>	31	52155
**	2
>	32	52156
>	33	52157
>	34	52158
**	2
>	35	52159
**	2
>	36	52160
>	37	52161
>	38	52162
**	2
>	39	52163
**	2
>	40	52164
>	41	52165
>	42	52166
**	1
>	43	52167
>	44	52168
>	45	52169
**	1
>	46	52170
**	2
>	47	52171
>	48	52172
>	49	52173
>	50	52174
**	1
>	51	52175
**	2
>	52	52176
>	53	52177
**	2
>	54	52178
>	55	52179
>	56	52180
>	57	52181
>	58	52182
**	1
>	59	52183
>	60	52184
>	61	52185
>	62	52186
**	1
>	63	52187
>	64	52188
**	2
>	65	52189
>	66	52190
**	2
>	67	52191
>	68	52192
**	2
>	69	52193
**	2
>	70	52194
>	71	52195
>	72	52196
>	73	52197
>	74	52198
**	2
>	75	52199
>	76	52200
>	77	52201
**	1
>	78	52202
**	1
>	79	52203
>	80	52204
**	2
>	81	52205
**	2
>	82	52206
**	2
>	83	52207
**	1
>	84	52208
>	85	52209
**	1
>	86	52210
>	87	52211
>	88	52212
>	89	52213
>	90	52214
**	2
>	91	52215
>	92	52216
**	2
>	93	52217
**	1
>	94	52218
**	2
>	95	52219
**	2
>	96	52220
**	2
>	97	52221
>	98	52222
>	99	52223
>	100	52224
>	101	52225
**	2
>	102	52226
**	1
>	103	52227
**	1
>	104	52228
>	105	52229
**	1
>	106	52230
**	2
>	107	52231
**	2
>	108	52232
>	109	52233
**	1
>	110	52234
>	111	52235
>	112	52236
**	1
>	113	52237
**	1
>	114	52238
**	1
chr1	ENSG00000232212.1	ENST00000419614.1	chr1:189744595|189746467
isoform1_179	189744595:189744695!+,189746390:189746467!+,
>	1	54453
**	1
**	2
>	2	54454
**	1
**	2
>	3	54455
**	1
**	2
>	4	54456
**	1
**	2
>	5	54457
**	1
**	2
>	6	54458
**	2
>	7	54459
**	1
>	8	54460
**	1
**	2
>	9	54461
**	1
**	2
>	10	54462
**	1
**	2
>	11	54463
**	1
**	2
>	12	54464
**	1
**	2
>	13	54465
**	1
**	2
>	14	54466
**	1
**	2
>	15	54467
**	1
**	2
>	16	54468
**	1
**	2
>	17	54469
**	1
>	18	54470
>	19	54471
**	1
>	20	54472
**	1
>	21	54473
>	22	54474
**	1
**	2
>	23	54475
**	1
**	2
>	24	54476
**	1
**	2
>	25	54477
**	2
chr1	ENSG00000132781.13	ENST00000479746.2	chr1:45799085|45800183
isoform1_270	45800063:45800183!-,45799085:45799233!-,
>	1	58119
**	2
>	2	58120
>	3	58121
>	4	58122
>	5	58123
**	1
**	2
>	6	58124
**	2
>	7	58125
>	8	58126
**	2
>	9	58127
**	1
>	10	58128
**	1
>	11	58129
>	12	58130
**	1
>	13	58131
>	14	58132
**	2
>	15	58133
**	1
>	16	58134
>	17	58135
>	18	58136
**	2
>	19	58137
**	1
>	20	58138
**	1
>	21	58139
>	22	58140
**	1
>	23	58141
>	24	58142
**	1
>	25	58143
**	1
>	26	58144
>	27	58145
**	1
**	2
>	28	58146
**	1
**	2
>	29	58147
**	2
>	30	58148
**	2
>	31	58149
>	32	58150
>	33	58151
**	2
>	34	58152
**	1
**	2
>	35	58153
**	1
**	2
>	36	58154
**	2
>	37	58155
**	1
>	38	58156
>	39	58157
>	40	58158
>	41	58159
**	2
>	42	58160
>	43	58161
**	1
**	2
>	44	58162
**	1
**	2
>	45	58163
**	2
>	46	58164
>	47	58165
>	48	58166
**	2
>	49	58167
**	1
**	2
>	50	58168
**	1
>	51	58169
**	1
**	2
>	52	58170
>	53	58171
>	54	58172
**	1
**	2
>	55	58173
>	56	58174
**	2
>	57	58175
**	2
>	58	58176
**	2
>	59	58177
**	2
>	60	58178
**	1
**	2
>	61	58179
**	1
>	62	58180
**	1
**	2
>	63	58181
>	64	58182
>	65	58183
>	66	58184
>	67	58185
**	2
>	68	58186
**	2
>	69	58187
>	70	58188
**	1
>	71	58189
>	72	58190
>	73	58191
**	1
>	74	58192
**	2
>	75	58193
>	76	58194
**	1
>	77	58195
**	2
>	78	58196
**	1
**	2
>	79	58197
**	1
>	80	58198
**	2
>	81	58199
**	2
>	82	58200
**	2
>	83	58201
>	84	58202
**	1
**	2
>	85	58203
**	1
>	86	58204
**	1
>	87	58205
**	2
>	88	58206
**	1
**	2
>	89	58207
**	1
>	90	58208
**	1
>	91	58209
**	2
>	92	58210
>	93	58211
>	94	58212
**	2
>	95	58213
**	2
>	96	58214
>	97	58215
>	98	58216
**	2
>	99	58217
>	100	58218
**	2
>	101	58219
**	2
>	102	58220
>	103	58221
**	1
>	104	58222
**	1
**	2
>	105	58223
>	106	58224
**	2
>	107	58225
>	108	58226
>	109	58227
>	110	58228
>	111	58229
**	1
>	112	58230
**	1
**	2
>	113	58231
**	1
>	114	58232
>	115	58233
**	1
**	2
>	116	58234
**	1
>	117	58235
**	1
>	118	58236
**	2
>	119	58237
**	1
>	120	58238
>	121	58239
**	1
**	2
>	122	58240
**	1
>	123	58241
>	124	58242
**	2
>	125	58243
**	1
**	2
>	126	58244
>	127	58245
**	1
>	128	58246
**	1
**	2
>	129	58247
**	1
>	130	58248
**	1
>	131	58249
**	1
>	132	58250
**	1
>	133	58251
**	1
>	134	58252
>	135	58253
**	1
**	2
>	136	58254
**	2
>	137	58255
**	2
>	138	58256
>	139	58257
**	1
**	2
>	140	58258
**	1
>	141	58259
**	1
**	2
>	142	58260
>	143	58261
>	144	58262
**	2
>	145	58263
**	1
**	2
>	146	58264
**	2
>	147	58265
>	148	58266
**	2
>	149	58267
>	150	58268
>	151	58269
**	1
**	2
>	152	58270
**	2
>	153	58271
**	2
>	154	58272
**	2
>	155	58273
>	156	58274
**	1
>	157	58275
**	2
>	158	58276
>	159	58277
**	2
>	160	58278
>	161	58279
**	1
>	162	58280
**	1
**	2
>	163	58281
>	164	58282
>	165	58283
**	1
>	166	58284
**	1
>	167	58285
**	1
>	168	58286
>	169	58287
**	1
**	2
>	170	58288
>	171	58289
>	172	58290
>	173	58291
>	174	58292
**	2
>	175	58293
**	1
>	176	58294
**	2
>	177	58295
**	1
**	2
>	178	58296
>	179	58297
>	180	58298
**	2
>	181	58299
**	1
>	182	58300
>	183	58301
**	1
>	184	58302
>	185	58303
>	186	58304
**	1
>	187	58305
**	1
**	2
>	188	58306
>	189	58307
**	1
>	190	58308
**	2
>	191	58309
**	1
>	192	58310
>	193	58311
**	1
>	194	58312
>	195	58313
>	196	58314
**	1
>	197	58315
**	1
>	198	58316
**	1
>	199	58317
**	2
>	200	58318
>	201	58319
**	2
>	202	58320
**	1
>	203	58321
>	204	58322
**	2
>	205	58323
>	206	58324
**	2
>	207	58325
>	208	58326
**	2
>	209	58327
**	1
**	2
>	210	58328
>	211	58329
**	1
>	212	58330
>	213	58331
**	2
>	214	58332
**	1
>	215	58333
**	1
>	216	58334
>	217	58335
**	1
>	218	58336
**	1
>	219	58337
>	220	58338
**	2
>	221	58339
>	222	58340
**	2
>	223	58341
>	224	58342
**	1
>	225	58343
**	1
>	226	58344
>	227	58345
>	228	58346
**	2
>	229	58347
**	2
>	230	58348
>	231	58349
**	1
>	232	58350
**	2
>	233	58351
**	1
>	234	58352
**	2
>	235	58353
**	1
**	2
>	236	58354
**	1
>	237	58355
**	1
**	2
>	238	58356
**	1
**	2
>	239	58357
**	1
**	2
>	240	58358
**	1
>	241	58359
>	242	58360
**	1
>	243	58361
>	244	58362
**	2
>	245	58363
**	1
**	2
>	246	58364
**	1
>	247	58365
>	248	58366
**	2
>	249	58367
**	1
**	2
>	250	58368
**	2
>	251	58369
>	252	58370
**	1
>	253	58371
**	2
>	254	58372
>	255	58373
**	2
>	256	58374
**	1
>	257	58375
**	1
>	258	58376
**	2
>	259	58377
**	2
>	260	58378
**	1
**	2
>	261	58379
**	2
>	262	58380
**	2
>	263	58381
**	1
**	2
>	264	58382
**	2
>	265	58383
**	1
>	266	58384
**	2
>	267	58385
**	1
>	268	58386
**	1
**	2
>	269	58387
>	270	58388
**	2
>	271	58389
>	272	58390
>	273	58391
>	274	58392
**	1
**	2
>	275	58393
**	2
>	276	58394
**	1
**	2
>	277	58395
>	278	58396
**	1
>	279	58397
**	1
**	2
>	280	58398
**	1
>	281	58399
**	2
>	282	58400
**	2
>	283	58401
**	1
>	284	58402
**	1
>	285	58403
**	2
>	286	58404
>	287	58405
**	2
>	288	58406
**	1
>	289	58407
**	1
>	290	58408
**	1
>	291	58409
**	1
>	292	58410
**	2
>	293	58411
**	2
>	294	58412
**	1
>	295	58413
>	296	58414
>	297	58415
>	298	58416
>	299	58417
**	1
**	2
>	300	58418
**	1
**	2
>	301	58419
**	1
>	302	58420
**	2
>	303	58421
>	304	58422
**	1
>	305	58423
**	1
**	2
>	306	58424
>	307	58425
>	308	58426
**	2
>	309	58427
**	1
**	2
>	310	58428
**	1
>	311	58429
**	1
**	2
>	312	58430
>	313	58431
>	314	58432
>	315	58433
**	1
>	316	58434
>	317	58435
>	318	58436
**	1
**	2
>	319	58437
>	320	58438
**	2
>	321	58439
**	1
>	322	58440
**	2
>	323	58441
**	2
>	324	58442
**	2
>	325	58443
>	326	58444
**	2
>	327	58445
**	1
>	328	58446
>	329	58447
>	330	58448
**	1
>	331	58449
**	2
>	332	58450
>	333	58451
**	2
>	334	58452
**	1
>	335	58453
**	1
**	2
>	336	58454
**	1
**	2
>	337	58455
**	1
**	2
>	338	58456
**	1
**	2
>	339	58457
**	1
>	340	58458
**	1
**	2
>	341	58459
**	2
>	342	58460
**	1
>	343	58461
>	344	58462
**	1
>	345	58463
**	2
>	346	58464
**	1
**	2
>	347	58465
**	2
>	348	58466
>	349	58467
>	350	58468
**	1
>	351	58469
>	352	58470
>	353	58471
>	354	58472
**	1
**	2
>	355	58473
>	356	58474
**	1
>	357	58475
**	1
>	358	58476
>	359	58477
**	1
**	2
>	360	58478
>	361	58479
>	362	58480
**	2
>	363	58481
**	2
>	364	58482
**	2
>	365	58483
>	366	58484
**	2
>	367	58485
>	368	58486
**	2
>	369	58487
**	1
>	370	58488
**	2
>	371	58489
**	1
>	372	58490
>	373	58491
**	1
>	374	58492
**	2
>	375	58493
**	1
>	376	58494
**	1
**	2
>	377	58495
>	378	58496
>	379	58497
**	1
>	380	58498
**	1
**	2
>	381	58499
>	382	58500
>	383	58501
>	384	58502
>	385	58503
**	2
>	386	58504
>	387	58505
**	2
>	388	58506
**	1
>	389	58507
>	390	58508
**	1
>	391	58509
**	1
**	2
>	392	58510
**	1
>	393	58511
**	2
>	394	58512
>	395	58513
>	396	58514
**	2
>	397	58515
**	2
>	398	58516
>	399	58517
>	400	58518
>	401	58519
>	402	58520
**	2
>	403	58521
>	404	58522
>	405	58523
**	1
**	2
>	406	58524
**	2
>	407	58525
**	1
>	408	58526
>	409	58527
>	410	58528
**	1
>	411	58529
>	412	58530
**	1
**	2
>	413	58531
>	414	58532
**	2
>	415	58533
**	2
>	416	58534
>	417	58535
**	2
>	418	58536
**	2
>	419	58537
**	1
>	420	58538
**	2
>	421	58539
>	422	58540
**	1
**	2
>	423	58541
**	2
>	424	58542
**	2
>	425	58543
>	426	58544
>	427	58545
**	2
>	428	58546
>	429	58547
>	430	58548
**	1
>	431	58549
**	1
>	432	58550
**	1
**	2
>	433	58551
**	2
>	434	58552
**	1
>	435	58553
**	2
>	436	58554
**	1
>	437	58555
**	2
>	438	58556
**	1
>	439	58557
**	1
>	440	58558
**	1
**	2
>	441	58559
**	1
>	442	58560
**	1
>	443	58561
**	2
>	444	58562
**	1
>	445	58563
**	2
>	446	58564
**	1
>	447	58565
**	1
**	2
>	448	58566
>	449	58567
**	2
>	450	58568
**	1
>	451	58569
**	2
>	452	58570
>	453	58571
**	1
**	2
>	454	58572
**	1
>	455	58573
**	1
>	456	58574
>	457	58575
>	458	58576
**	2
>	459	58577
>	460	58578
**	1
>	461	58579
**	2
>	462	58580
**	2
>	463	58581
**	2
>	464	58582
>	465	58583
**	2
>	466	58584
**	2
>	467	58585
>	468	58586
**	2
>	469	58587
**	1
**	2
>	470	58588
>	471	58589
>	472	58590
**	2
>	473	58591
>	474	58592
>	475	58593
**	2
>	476	58594
**	2
>	477	58595
>	478	58596
>	479	58597
>	480	58598
**	1
>	481	58599
**	1
>	482	58600
**	1
**	2
>	483	58601
>	484	58602
>	485	58603
**	1
>	486	58604
>	487	58605
**	2
>	488	58606
>	489	58607
>	490	58608
>	491	58609
**	2
>	492	58610
**	1
>	493	58611
**	1
**	2
>	494	58612
**	1
**	2
>	495	58613
>	496	58614
**	1
**	2
>	497	58615
**	1
>	498	58616
**	2
>	499	58617
>	500	58618
>	501	58619
**	2
>	502	58620
**	1
>	503	58621
**	2
>	504	58622
**	2
>	505	58623
>	506	58624
>	507	58625
>	508	58626
**	2
>	509	58627
**	1
**	2
>	510	58628
**	1
>	511	58629
**	2
>	512	58630
**	1
>	513	58631
>	514	58632
**	2
>	515	58633
**	1
**	2
>	516	58634
**	1
>	517	58635
**	2
>	518	58636
**	2
>	519	58637
>	520	58638
**	2
>	521	58639
**	1
>	522	58640
>	523	58641
**	2
>	524	58642
**	2
>	525	58643
**	2
>	526	58644
**	1
**	2
>	527	58645
**	1
>	528	58646
>	529	58647
**	1
>	530	58648
**	1
>	531	58649
>	532	58650
chr1	ENSG00000175147.7	ENST00000310916.3	chr1:15447468|15450869
isoform1_234	15450724:15450869!-,15447468:15447555!-,
>	1	58869
**	2
>	2	58870
**	1
**	2
>	3	58871
**	1
**	2
>	4	58872
**	1
>	5	58873
>	6	58874
>	7	58875
**	1
**	2
>	8	58876
**	1
**	2
>	9	58877
>	10	58878
>	11	58879
**	1
**	2
>	12	58880
**	2
>	13	58881
**	2
>	14	58882
**	1
**	2
>	15	58883
**	1
>	16	58884
**	1
>	17	58885
**	2
>	18	58886
**	1
**	2
>	19	58887
**	1
**	2
>	20	58888
**	1
**	2
>	21	58889
**	1
>	22	58890
>	23	58891
**	1
**	2
>	24	58892
**	2
>	25	58893
**	2
>	26	58894
>	27	58895
>	28	58896
**	1
>	29	58897
>	30	58898
>	31	58899
**	1
**	2
>	32	58900
>	33	58901
**	1
**	2
>	34	58902
**	1
**	2
>	35	58903
**	1
**	2
>	36	58904
>	37	58905
>	38	58906
**	2
>	39	58907
>	40	58908
**	2
>	41	58909
**	1
>	42	58910
>	43	58911
**	1
>	44	58912
**	1
**	2
>	45	58913
**	1
**	2
>	46	58914
**	1
>	47	58915
>	48	58916
**	1
>	49	58917
>	50	58918
**	1
**	2
>	51	58919
>	52	58920
>	53	58921
>	54	58922
**	1
**	2
>	55	58923
**	2
>	56	58924
**	1
>	57	58925
>	58	58926
**	1
**	2
>	59	58927
**	1
>	60	58928
>	61	58929
**	2
>	62	58930
**	1
**	2
>	63	58931
>	64	58932
**	1
**	2
>	65	58933
chr1	ENSG00000116985.6	ENST00000397360.2	chr1:40230521|40240128
isoform1_309	40239980:40240128!-,40230521:40230680!-,
>	1	60435
**	2
>	2	60436
**	2
>	3	60437
>	4	60438
>	5	60439
**	2
>	6	60440
**	2
>	7	60441
**	1
>	8	60442
**	1
>	9	60443
>	10	60444
**	2
>	11	60445
**	2
>	12	60446
>	13	60447
**	2
>	14	60448
**	2
>	15	60449
>	16	60450
**	2
>	17	60451
**	1
>	18	60452
**	2
>	19	60453
>	20	60454
>	21	60455
**	2
>	22	60456
**	2
>	23	60457
**	1
>	24	60458
**	2
>	25	60459
>	26	60460
**	1
>	27	60461
**	1
>	28	60462
**	1
>	29	60463
**	2
>	30	60464
>	31	60465
**	2
>	32	60466
**	1
>	33	60467
**	2
>	34	60468
**	1
>	35	60469
**	2
>	36	60470
>	37	60471
**	2
>	38	60472
**	2
>	39	60473
**	1
>	40	60474
**	1
chr1	ENSG00000169213.6	ENST00000371655.3	chr1:52402966|52442789
isoform1_347	52442562:52442789!-,52402966:52403084!-,
>	1	115468
**	1
>	2	115469
**	1
>	3	115470
>	4	115471
>	5	115472
**	1
>	6	115473
**	2
>	7	115474
**	2
>	8	115475
>	9	115476
**	1
>	10	115477
>	11	115478
**	2
>	12	115479
**	1
>	13	115480
>	14	115481
>	15	115482
>	16	115483
**	2
>	17	115484
**	2
>	18	115485
>	19	115486
**	2
>	20	115487
**	1
>	21	115488
**	2
>	22	115489
**	1
>	23	115490
**	1
>	24	115491
>	25	115492
>	26	115493
**	2
>	27	115494
>	28	115495
**	2
>	29	115496
>	30	115497
**	1
>	31	115498
**	1
>	32	115499
**	1
>	33	115500
>	34	115501
>	35	115502
**	2
>	36	115503
>	37	115504
**	1
>	38	115505
>	39	115506
>	40	115507
**	1
>	41	115508
>	42	115509
