chr1	ENSG00000198892.6	ENST00000464117.1	chr1:201858573|201859715
isoform1_306	201858573:201858744!+,201859582:201859715!+,
>	1145	14993
>	1146	14994
>	1147	14995
>	1148	14996
>	1149	14997
>	1150	14998
>	1151	14999
>	1152	15000
>	1153	15001
**	1
>	1154	15002
>	1155	15003
>	1156	15004
>	1157	15005
>	1158	15006
>	1159	15007
**	2
>	1160	15008
>	1161	15009
>	1162	15010
>	1163	15011
>	1164	15012
**	2
>	1165	15013
>	1166	15014
>	1167	15015
>	1168	15016
>	1169	15017
**	2
>	1170	15018
>	1171	15019
**	2
>	1172	15020
>	1173	15021
>	1174	15022
>	1175	15023
>	1176	15024
**	2
>	1177	15025
>	1178	15026
**	2
>	1179	15027
>	1180	15028
>	1181	15029
>	1182	15030
>	1183	15031
>	1184	15032
>	1185	15033
>	1186	15034
>	1187	15035
>	1188	15036
>	1189	15037
>	1190	15038
>	1191	15039
>	1192	15040
>	1193	15041
>	1194	15042
>	1195	15043
>	1196	15044
>	1197	15045
>	1198	15046
>	1199	15047
>	1200	15048
>	1201	15049
>	1202	15050
>	1203	15051
**	1
>	1204	15052
>	1205	15053
>	1206	15054
>	1207	15055
>	1208	15056
>	1209	15057
>	1210	15058
>	1211	15059
**	2
>	1212	15060
>	1213	15061
>	1214	15062
>	1215	15063
**	2
>	1216	15064
**	2
>	1217	15065
>	1218	15066
>	1219	15067
>	1220	15068
**	1
>	1221	15069
>	1222	15070
>	1223	15071
**	1
>	1224	15072
>	1225	15073
>	1226	15074
>	1227	15075
>	1228	15076
>	1229	15077
>	1230	15078
>	1231	15079
>	1232	15080
>	1233	15081
>	1234	15082
>	1235	15083
>	1236	15084
>	1237	15085
>	1238	15086
>	1239	15087
>	1240	15088
**	1
>	1241	15089
>	1242	15090
**	2
>	1243	15091
>	1244	15092
>	1245	15093
>	1246	15094
>	1247	15095
>	1248	15096
**	2
>	1249	15097
>	1250	15098
>	1251	15099
>	1252	15100
>	1253	15101
>	1254	15102
>	1255	15103
>	1256	15104
**	2
>	1257	15105
>	1258	15106
**	2
>	1259	15107
>	1260	15108
>	1261	15109
>	1262	15110
>	1263	15111
**	1
>	1264	15112
>	1265	15113
>	1266	15114
>	1267	15115
>	1268	15116
>	1269	15117
>	1270	15118
>	1271	15119
>	1272	15120
**	1
>	1273	15121
>	1274	15122
**	2
>	1275	15123
>	1276	15124
>	1277	15125
>	1278	15126
>	1279	15127
**	1
>	1280	15128
>	1281	15129
>	1282	15130
>	1283	15131
>	1284	15132
>	1285	15133
>	1286	15134
>	1287	15135
>	1288	15136
**	2
>	1289	15137
>	1290	15138
>	1291	15139
>	1292	15140
>	1293	15141
>	1294	15142
>	1295	15143
>	1296	15144
>	1297	15145
>	1298	15146
>	1299	15147
>	1300	15148
**	1
>	1301	15149
>	1302	15150
>	1303	15151
>	1304	15152
**	2
>	1305	15153
>	1306	15154
>	1307	15155
>	1308	15156
>	1309	15157
>	1310	15158
>	1311	15159
>	1312	15160
>	1313	15161
**	1
>	1314	15162
>	1315	15163
>	1316	15164
>	1317	15165
**	2
>	1318	15166
>	1319	15167
**	2
>	1320	15168
>	1321	15169
**	1
>	1322	15170
>	1323	15171
>	1324	15172
>	1325	15173
>	1326	15174
>	1327	15175
>	1328	15176
>	1329	15177
>	1330	15178
>	1331	15179
**	2
>	1332	15180
>	1333	15181
>	1334	15182
>	1335	15183
>	1336	15184
>	1337	15185
>	1338	15186
>	1339	15187
>	1340	15188
>	1341	15189
>	1342	15190
chr1	ENSG00000116406.14	ENST00000318130.8	chr1:184686674|184695523
isoform1_633	184695389:184695523!-,184692885:184692990!-,184690423:184690520!-,184688577:184688702!-,184688296:184688379!-,184686674:184686757!-,
>	1	18061
>	2	18062
**	2
>	3	18063
>	4	18064
**	1
>	5	18065
>	6	18066
>	7	18067
**	2
>	8	18068
>	9	18069
>	10	18070
>	11	18071
>	12	18072
>	13	18073
**	2
>	14	18074
>	15	18075
**	2
>	16	18076
>	17	18077
>	18	18078
>	19	18079
>	20	18080
>	21	18081
>	22	18082
**	1
>	23	18083
>	24	18084
>	25	18085
>	26	18086
**	1
>	27	18087
**	2
>	28	18088
**	1
>	29	18089
**	2
>	30	18090
**	1
>	31	18091
**	2
>	32	18092
>	33	18093
>	34	18094
>	35	18095
**	1
>	36	18096
>	37	18097
**	2
>	38	18098
**	2
>	39	18099
>	40	18100
**	2
>	41	18101
**	1
>	42	18102
**	2
>	43	18103
>	44	18104
**	1
>	45	18105
>	46	18106
>	47	18107
>	48	18108
**	1
>	49	18109
>	50	18110
**	2
>	51	18111
>	52	18112
>	53	18113
>	54	18114
**	2
>	55	18115
**	2
>	56	18116
chr1	ENSG00000135773.8	ENST00000366666.2	chr1:230914719|230921763
isoform1_565	230914719:230914879!+,230915925:230916082!+,230916246:230916454!+,230921727:230921763!+,
>	1	19045
**	1
>	2	19046
>	3	19047
>	4	19048
>	5	19049
>	6	19050
>	7	19051
>	8	19052
>	9	19053
**	2
>	10	19054
>	11	19055
>	12	19056
>	13	19057
>	14	19058
**	1
>	15	19059
**	2
>	16	19060
**	2
>	17	19061
>	18	19062
**	1
>	19	19063
>	20	19064
>	21	19065
**	1
>	22	19066
>	23	19067
>	24	19068
>	25	19069
**	1
>	26	19070
>	27	19071
>	28	19072
>	29	19073
>	30	19074
>	31	19075
>	32	19076
>	33	19077
>	34	19078
>	35	19079
**	1
>	36	19080
>	37	19081
**	1
>	38	19082
>	39	19083
>	40	19084
**	2
>	41	19085
**	1
>	42	19086
>	43	19087
>	44	19088
>	45	19089
>	46	19090
>	47	19091
**	2
>	48	19092
**	1
>	49	19093
>	50	19094
**	1
>	51	19095
**	2
>	52	19096
>	53	19097
**	1
>	54	19098
>	55	19099
>	56	19100
**	2
>	57	19101
**	2
>	58	19102
**	2
>	59	19103
>	60	19104
>	61	19105
>	62	19106
>	63	19107
**	2
>	64	19108
>	65	19109
**	2
>	66	19110
**	2
>	67	19111
>	68	19112
>	69	19113
**	2
>	70	19114
**	1
>	71	19115
**	1
>	72	19116
**	1
>	73	19117
**	2
>	74	19118
>	75	19119
>	76	19120
**	2
>	77	19121
>	78	19122
**	1
>	79	19123
**	1
>	80	19124
**	1
>	81	19125
>	82	19126
>	83	19127
>	84	19128
**	1
>	85	19129
>	86	19130
**	1
>	87	19131
**	2
>	88	19132
**	2
>	89	19133
>	90	19134
>	91	19135
**	2
>	92	19136
>	93	19137
>	94	19138
>	95	19139
>	96	19140
>	97	19141
>	98	19142
>	99	19143
**	1
>	100	19144
**	2
>	101	19145
>	102	19146
>	103	19147
>	104	19148
**	2
>	105	19149
>	106	19150
**	2
>	107	19151
>	108	19152
>	109	19153
>	110	19154
>	111	19155
>	112	19156
**	1
>	113	19157
>	114	19158
**	1
>	115	19159
**	2
>	116	19160
**	2
>	117	19161
**	1
>	118	19162
**	2
>	119	19163
>	120	19164
**	2
>	121	19165
>	122	19166
**	2
>	123	19167
**	2
>	124	19168
>	125	19169
>	126	19170
>	127	19171
>	128	19172
>	129	19173
**	2
>	130	19174
>	131	19175
**	2
>	132	19176
**	1
>	133	19177
>	134	19178
>	135	19179
>	136	19180
>	137	19181
>	138	19182
**	1
>	139	19183
>	140	19184
>	141	19185
>	142	19186
**	1
>	143	19187
>	144	19188
**	1
>	145	19189
**	1
>	146	19190
>	147	19191
>	148	19192
**	1
>	149	19193
**	1
>	150	19194
**	1
>	151	19195
>	152	19196
**	1
>	153	19197
>	154	19198
**	2
>	155	19199
>	156	19200
>	157	19201
>	158	19202
>	159	19203
>	160	19204
>	161	19205
>	162	19206
>	163	19207
>	164	19208
>	165	19209
**	2
>	166	19210
**	2
>	167	19211
**	1
>	168	19212
**	1
>	169	19213
>	170	19214
**	2
>	171	19215
>	172	19216
**	2
>	173	19217
>	174	19218
**	2
>	175	19219
>	176	19220
>	177	19221
**	2
>	178	19222
>	179	19223
>	180	19224
>	181	19225
>	182	19226
>	183	19227
**	1
>	184	19228
>	185	19229
>	186	19230
**	2
>	187	19231
>	188	19232
>	189	19233
**	1
>	190	19234
**	1
>	191	19235
**	1
>	192	19236
**	2
>	193	19237
>	194	19238
**	1
>	195	19239
>	196	19240
>	197	19241
**	1
>	198	19242
>	199	19243
**	2
>	200	19244
>	201	19245
**	1
>	202	19246
**	2
>	203	19247
**	1
>	204	19248
**	2
>	205	19249
>	206	19250
**	1
>	207	19251
**	2
>	208	19252
**	2
>	209	19253
**	1
>	210	19254
>	211	19255
**	1
>	212	19256
**	1
>	213	19257
**	1
>	214	19258
>	215	19259
>	216	19260
>	217	19261
>	218	19262
>	219	19263
>	220	19264
>	221	19265
>	222	19266
**	1
>	223	19267
**	1
>	224	19268
**	2
>	225	19269
**	2
>	226	19270
**	1
>	227	19271
>	228	19272
**	2
>	229	19273
>	230	19274
**	1
>	231	19275
>	232	19276
**	1
>	233	19277
>	234	19278
**	2
>	235	19279
**	1
>	236	19280
**	1
>	237	19281
**	1
>	238	19282
>	239	19283
>	240	19284
>	241	19285
**	2
>	242	19286
>	243	19287
>	244	19288
**	1
>	245	19289
>	246	19290
**	1
>	247	19291
**	2
>	248	19292
>	249	19293
>	250	19294
**	1
>	251	19295
>	252	19296
**	1
>	253	19297
>	254	19298
>	255	19299
>	256	19300
**	2
>	257	19301
>	258	19302
>	259	19303
>	260	19304
**	1
>	261	19305
>	262	19306
**	1
>	263	19307
**	1
>	264	19308
>	265	19309
**	2
>	266	19310
**	1
>	267	19311
>	268	19312
>	269	19313
>	270	19314
**	1
>	271	19315
>	272	19316
>	273	19317
**	1
>	274	19318
>	275	19319
>	276	19320
>	277	19321
**	2
>	278	19322
**	1
>	279	19323
>	280	19324
**	1
>	281	19325
**	1
>	282	19326
**	1
>	283	19327
**	1
>	284	19328
>	285	19329
**	2
>	286	19330
**	1
>	287	19331
>	288	19332
**	2
>	289	19333
>	290	19334
>	291	19335
>	292	19336
>	293	19337
>	294	19338
**	2
>	295	19339
>	296	19340
>	297	19341
>	298	19342
**	1
>	299	19343
**	2
>	300	19344
>	301	19345
>	302	19346
**	1
>	303	19347
>	304	19348
>	305	19349
>	306	19350
**	2
>	307	19351
>	308	19352
>	309	19353
>	310	19354
>	311	19355
>	312	19356
>	313	19357
>	314	19358
>	315	19359
>	316	19360
>	317	19361
**	2
>	318	19362
>	319	19363
>	320	19364
>	321	19365
>	322	19366
>	323	19367
>	324	19368
**	1
>	325	19369
>	326	19370
**	1
>	327	19371
>	328	19372
>	329	19373
>	330	19374
>	331	19375
**	1
>	332	19376
**	1
>	333	19377
**	1
>	334	19378
>	335	19379
>	336	19380
>	337	19381
**	2
>	338	19382
>	339	19383
>	340	19384
>	341	19385
**	2
>	342	19386
>	343	19387
**	2
>	344	19388
>	345	19389
**	1
>	346	19390
**	2
>	347	19391
>	348	19392
>	349	19393
>	350	19394
>	351	19395
>	352	19396
>	353	19397
**	2
>	354	19398
>	355	19399
>	356	19400
**	2
>	357	19401
>	358	19402
**	1
>	359	19403
**	2
>	360	19404
>	361	19405
**	2
>	362	19406
**	2
>	363	19407
>	364	19408
>	365	19409
>	366	19410
>	367	19411
>	368	19412
**	1
>	369	19413
>	370	19414
**	2
>	371	19415
**	2
>	372	19416
>	373	19417
**	1
>	374	19418
**	1
>	375	19419
>	376	19420
**	2
>	377	19421
**	2
>	378	19422
>	379	19423
>	380	19424
>	381	19425
>	382	19426
**	1
>	383	19427
**	1
>	384	19428
>	385	19429
>	386	19430
**	2
>	387	19431
**	2
>	388	19432
>	389	19433
>	390	19434
**	1
>	391	19435
>	392	19436
**	1
>	393	19437
**	2
>	394	19438
**	2
>	395	19439
>	396	19440
**	1
>	397	19441
>	398	19442
>	399	19443
>	400	19444
>	401	19445
>	402	19446
**	1
>	403	19447
>	404	19448
>	405	19449
**	1
>	406	19450
**	1
>	407	19451
>	408	19452
**	2
>	409	19453
**	2
>	410	19454
>	411	19455
>	412	19456
**	2
>	413	19457
>	414	19458
>	415	19459
**	2
>	416	19460
**	2
>	417	19461
>	418	19462
>	419	19463
**	2
>	420	19464
**	1
>	421	19465
**	2
>	422	19466
>	423	19467
**	2
>	424	19468
**	1
>	425	19469
>	426	19470
**	1
>	427	19471
>	428	19472
>	429	19473
**	1
>	430	19474
>	431	19475
**	2
>	432	19476
>	433	19477
>	434	19478
**	1
>	435	19479
>	436	19480
>	437	19481
>	438	19482
>	439	19483
>	440	19484
>	441	19485
**	2
>	442	19486
>	443	19487
>	444	19488
>	445	19489
**	2
>	446	19490
>	447	19491
>	448	19492
**	2
>	449	19493
>	450	19494
**	2
>	451	19495
>	452	19496
>	453	19497
**	1
>	454	19498
>	455	19499
>	456	19500
>	457	19501
>	458	19502
**	1
>	459	19503
**	1
>	460	19504
>	461	19505
**	2
>	462	19506
**	1
>	463	19507
**	1
>	464	19508
>	465	19509
**	2
>	466	19510
>	467	19511
**	1
>	468	19512
>	469	19513
>	470	19514
>	471	19515
**	1
>	472	19516
>	473	19517
>	474	19518
>	475	19519
>	476	19520
>	477	19521
>	478	19522
>	479	19523
>	480	19524
**	1
>	481	19525
>	482	19526
**	1
>	483	19527
>	484	19528
>	485	19529
**	1
>	486	19530
**	1
>	487	19531
**	1
>	488	19532
**	1
>	489	19533
**	1
>	490	19534
>	491	19535
**	2
>	492	19536
**	2
>	493	19537
>	494	19538
**	2
>	495	19539
>	496	19540
>	497	19541
**	2
>	498	19542
>	499	19543
**	2
>	500	19544
**	2
>	501	19545
>	502	19546
>	503	19547
>	504	19548
>	505	19549
**	2
>	506	19550
>	507	19551
**	2
>	508	19552
**	2
>	509	19553
**	1
>	510	19554
>	511	19555
>	512	19556
>	513	19557
>	514	19558
**	1
>	515	19559
>	516	19560
**	1
>	517	19561
**	2
>	518	19562
>	519	19563
**	2
>	520	19564
**	1
>	521	19565
>	522	19566
**	2
>	523	19567
>	524	19568
>	525	19569
>	526	19570
>	527	19571
**	2
>	528	19572
>	529	19573
**	1
chr1	ENSG00000236624.4	ENST00000502793.2	chr1:45962228|45963055
isoform1_153	45962971:45963055!-,45962228:45962295!-,
>	1	21252
**	1
**	2
>	2	21253
**	1
**	2
>	3	21254
**	1
>	4	21255
**	1
>	5	21256
**	1
**	2
>	6	21257
**	1
>	7	21258
**	1
**	2
>	8	21259
**	1
>	9	21260
**	1
**	2
>	10	21261
**	2
>	11	21262
**	1
**	2
>	12	21263
**	1
>	13	21264
**	1
**	2
chr1	ENSG00000085832.12	ENST00000493793.1	chr1:51873807|51875368
isoform1_360	51875207:51875368!-,51873807:51874004!-,
>	1	22131
>	2	22132
**	2
>	3	22133
**	1
>	4	22134
**	2
>	5	22135
>	6	22136
**	1
>	7	22137
>	8	22138
>	9	22139
**	2
>	10	22140
**	1
>	11	22141
**	2
>	12	22142
>	13	22143
**	2
>	14	22144
>	15	22145
**	2
>	16	22146
>	17	22147
>	18	22148
**	1
chr1	ENSG00000228794.4	ENST00000445118.2	chr1:764383|787490
isoform1_286	764383:764484!+,787307:787490!+,
>	1	26067
**	2
>	2	26068
**	2
>	3	26069
>	4	26070
>	5	26071
**	2
>	6	26072
**	2
>	7	26073
**	2
>	8	26074
**	2
>	9	26075
**	2
>	10	26076
>	11	26077
**	2
>	12	26078
**	1
>	13	26079
>	14	26080
>	15	26081
**	1
>	16	26082
**	1
>	17	26083
**	2
>	18	26084
**	1
chr1	ENSG00000178965.9	ENST00000479666.1	chr1:75097397|75100425
isoform1_293	75100349:75100425!-,75097397:75097612!-,
>	1	26290
**	1
>	2	26291
>	3	26292
**	2
>	4	26293
>	5	26294
**	2
>	6	26295
>	7	26296
**	2
>	8	26297
>	9	26298
**	1
>	10	26299
**	1
**	2
>	11	26300
>	12	26301
>	13	26302
**	2
>	14	26303
**	2
>	15	26304
>	16	26305
**	2
>	17	26306
>	18	26307
>	19	26308
**	1
>	20	26309
**	1
>	21	26310
**	1
>	22	26311
>	23	26312
**	1
>	24	26313
**	1
>	25	26314
**	2
>	26	26315
>	27	26316
**	2
>	28	26317
>	29	26318
**	1
>	30	26319
**	1
>	31	26320
**	1
>	32	26321
**	2
>	33	26322
**	1
>	34	26323
**	1
>	35	26324
>	36	26325
**	2
>	37	26326
**	1
>	38	26327
**	2
>	39	26328
**	1
>	40	26329
**	2
>	41	26330
**	2
>	42	26331
**	1
>	43	26332
>	44	26333
**	2
>	45	26334
**	1
>	46	26335
>	47	26336
>	48	26337
>	49	26338
**	2
>	50	26339
**	2
>	51	26340
>	52	26341
**	1
**	2
>	53	26342
**	2
>	54	26343
>	55	26344
**	2
>	56	26345
**	1
**	2
>	57	26346
>	58	26347
>	59	26348
**	2
>	60	26349
**	2
>	61	26350
>	62	26351
>	63	26352
>	64	26353
>	65	26354
**	1
>	66	26355
**	1
>	67	26356
>	68	26357
>	69	26358
**	2
>	70	26359
**	1
>	71	26360
**	1
>	72	26361
>	73	26362
>	74	26363
**	1
>	75	26364
**	1
**	2
>	76	26365
>	77	26366
**	1
>	78	26367
**	1
>	79	26368
>	80	26369
**	1
>	81	26370
**	2
>	82	26371
**	2
>	83	26372
>	84	26373
**	1
>	85	26374
**	1
**	2
chr1	ENSG00000117010.11	ENST00000372696.3	chr1:40998815|41006384
isoform1_166	40998815:40998853!+,41006258:41006384!+,
>	1	27737
**	1
>	2	27738
**	2
>	3	27739
**	2
>	4	27740
**	1
**	2
>	5	27741
**	1
**	2
>	6	27742
**	1
>	7	27743
>	8	27744
**	1
>	9	27745
**	1
**	2
>	10	27746
**	1
**	2
>	11	27747
>	12	27748
**	1
**	2
>	13	27749
**	2
>	14	27750
**	1
>	15	27751
**	2
>	16	27752
**	1
**	2
>	17	27753
>	18	27754
**	1
>	19	27755
**	1
**	2
>	20	27756
**	1
**	2
>	21	27757
**	1
**	2
>	22	27758
**	1
chr1	ENSG00000143452.11	ENST00000486497.1	chr1:150676594|150676819
isoform1_144	150676753:150676819!-,150676594:150676670!-,
>	1	40568
**	1
**	2
>	2	40569
**	1
>	3	40570
**	2
>	4	40571
**	1
**	2
>	5	40572
**	1
>	6	40573
**	1
>	7	40574
**	2
>	8	40575
**	1
**	2
>	9	40576
**	1
**	2
>	10	40577
**	1
**	2
>	11	40578
**	1
>	12	40579
**	1
**	2
>	13	40580
**	2
>	14	40581
**	1
**	2
>	15	40582
**	2
>	16	40583
**	2
>	17	40584
**	2
>	18	40585
**	1
**	2
>	19	40586
**	1
>	20	40587
**	1
**	2
>	21	40588
**	2
>	22	40589
**	1
>	23	40590
**	2
>	24	40591
**	2
>	25	40592
**	2
>	26	40593
**	2
>	27	40594
**	1
**	2
>	28	40595
**	1
>	29	40596
**	1
**	2
>	30	40597
**	1
**	2
>	31	40598
**	2
>	32	40599
**	1
**	2
>	33	40600
**	1
**	2
>	34	40601
**	1
>	35	40602
**	1
>	36	40603
**	1
>	37	40604
**	2
>	38	40605
**	1
**	2
>	39	40606
**	1
**	2
>	40	40607
**	2
>	41	40608
**	2
>	42	40609
**	1
>	43	40610
**	1
**	2
>	44	40611
**	1
**	2
>	45	40612
**	1
**	2
>	46	40613
**	2
>	47	40614
**	1
**	2
>	48	40615
**	1
**	2
>	49	40616
**	1
**	2
>	50	40617
**	1
**	2
>	51	40618
**	1
**	2
>	52	40619
**	1
**	2
>	53	40620
**	1
**	2
>	54	40621
**	2
>	55	40622
**	2
>	56	40623
**	1
**	2
>	57	40624
**	1
**	2
>	58	40625
**	1
**	2
>	59	40626
**	2
>	60	40627
**	1
>	61	40628
**	2
>	62	40629
**	1
>	63	40630
**	2
>	64	40631
**	1
**	2
>	65	40632
**	1
**	2
>	66	40633
**	1
>	67	40634
**	1
**	2
>	68	40635
**	2
>	69	40636
**	1
>	70	40637
**	1
>	71	40638
**	1
>	72	40639
**	2
>	73	40640
**	1
**	2
>	74	40641
**	1
**	2
>	75	40642
**	1
**	2
>	76	40643
**	1
**	2
>	77	40644
**	1
**	2
>	78	40645
**	2
>	79	40646
**	1
**	2
>	80	40647
**	2
>	81	40648
**	1
**	2
>	82	40649
**	1
>	83	40650
**	1
>	84	40651
**	1
>	85	40652
**	1
>	86	40653
**	2
>	87	40654
**	1
**	2
>	88	40655
**	1
>	89	40656
**	1
**	2
>	90	40657
**	2
>	91	40658
**	1
**	2
>	92	40659
**	1
**	2
>	93	40660
**	1
**	2
>	94	40661
**	1
**	2
>	95	40662
**	1
**	2
>	96	40663
**	1
**	2
>	97	40664
**	2
>	98	40665
**	1
**	2
>	99	40666
**	1
**	2
>	100	40667
**	1
**	2
>	101	40668
**	1
**	2
>	102	40669
**	1
chr1	ENSG00000135829.12	ENST00000473076.1	chr1:182852274|182852503
isoform1_127	182852274:182852351!+,182852455:182852503!+,
>	1	40999
**	1
**	2
>	2	41000
**	1
**	2
>	3	41001
**	1
**	2
>	4	41002
**	1
**	2
>	5	41003
**	2
chr1	ENSG00000054267.16	ENST00000444620.1	chr1:235357328|235359430
isoform1_284	235359346:235359430!-,235357328:235357526!-,
>	1	45728
**	1
**	2
>	2	45729
>	3	45730
**	2
>	4	45731
>	5	45732
**	2
>	6	45733
**	1
>	7	45734
>	8	45735
>	9	45736
>	10	45737
**	1
**	2
>	11	45738
**	1
>	12	45739
**	1
>	13	45740
**	1
>	14	45741
**	1
>	15	45742
>	16	45743
>	17	45744
>	18	45745
**	2
>	19	45746
**	1
>	20	45747
**	1
>	21	45748
>	22	45749
**	1
>	23	45750
**	1
>	24	45751
>	25	45752
**	2
>	26	45753
>	27	45754
>	28	45755
**	2
>	29	45756
**	2
>	30	45757
**	1
>	31	45758
**	1
>	32	45759
**	1
**	2
>	33	45760
**	2
>	34	45761
**	1
**	2
>	35	45762
**	2
>	36	45763
**	2
>	37	45764
>	38	45765
>	39	45766
>	40	45767
**	1
**	2
>	41	45768
>	42	45769
**	1
>	43	45770
**	2
>	44	45771
**	1
**	2
>	45	45772
**	2
>	46	45773
**	1
**	2
>	47	45774
>	48	45775
**	1
>	49	45776
>	50	45777
**	1
>	51	45778
**	1
**	2
>	52	45779
**	2
>	53	45780
>	54	45781
**	1
**	2
>	55	45782
>	56	45783
>	57	45784
>	58	45785
**	1
>	59	45786
>	60	45787
>	61	45788
**	2
>	62	45789
**	1
**	2
>	63	45790
**	1
>	64	45791
**	1
>	65	45792
**	1
>	66	45793
**	2
>	67	45794
**	1
>	68	45795
**	2
>	69	45796
**	1
>	70	45797
**	1
>	71	45798
>	72	45799
>	73	45800
**	2
>	74	45801
**	1
>	75	45802
**	2
>	76	45803
**	2
>	77	45804
**	1
>	78	45805
**	1
**	2
>	79	45806
**	1
>	80	45807
**	1
>	81	45808
>	82	45809
**	1
>	83	45810
**	1
>	84	45811
**	1
>	85	45812
**	1
>	86	45813
>	87	45814
**	1
>	88	45815
>	89	45816
>	90	45817
>	91	45818
**	1
**	2
>	92	45819
>	93	45820
**	1
>	94	45821
**	1
**	2
>	95	45822
>	96	45823
**	1
>	97	45824
**	1
>	98	45825
**	2
>	99	45826
**	1
**	2
>	100	45827
**	1
>	101	45828
**	2
>	102	45829
>	103	45830
**	1
**	2
>	104	45831
**	1
>	105	45832
**	1
**	2
>	106	45833
>	107	45834
>	108	45835
>	109	45836
>	110	45837
>	111	45838
**	2
>	112	45839
**	1
>	113	45840
**	2
>	114	45841
>	115	45842
>	116	45843
**	1
>	117	45844
>	118	45845
>	119	45846
**	1
**	2
>	120	45847
**	2
>	121	45848
**	1
>	122	45849
**	1
>	123	45850
>	124	45851
**	1
>	125	45852
**	1
>	126	45853
**	2
>	127	45854
**	2
>	128	45855
>	129	45856
**	2
>	130	45857
>	131	45858
>	132	45859
**	1
>	133	45860
**	1
>	134	45861
**	1
>	135	45862
>	136	45863
>	137	45864
**	1
>	138	45865
**	2
>	139	45866
**	2
>	140	45867
**	1
>	141	45868
**	1
>	142	45869
>	143	45870
**	1
**	2
chr1	ENSG00000156171.10	ENST00000463682.1	chr1:111680145|111682333
isoform1_188	111682210:111682333!-,111680145:111680208!-,
>	1	46709
**	1
**	2
>	2	46710
**	2
>	3	46711
**	1
**	2
>	4	46712
**	1
**	2
>	5	46713
**	1
**	2
>	6	46714
>	7	46715
>	8	46716
**	1
>	9	46717
**	1
**	2
>	10	46718
**	1
>	11	46719
**	1
>	12	46720
**	1
**	2
>	13	46721
>	14	46722
**	1
>	15	46723
**	1
**	2
>	16	46724
**	2
>	17	46725
>	18	46726
>	19	46727
>	20	46728
**	1
**	2
>	21	46729
>	22	46730
>	23	46731
**	1
**	2
>	24	46732
**	1
**	2
>	25	46733
**	1
>	26	46734
**	1
**	2
>	27	46735
**	1
>	28	46736
>	29	46737
>	30	46738
>	31	46739
**	1
**	2
>	32	46740
**	1
**	2
>	33	46741
**	2
>	34	46742
**	1
**	2
>	35	46743
**	1
**	2
>	36	46744
**	1
**	2
>	37	46745
**	1
>	38	46746
**	2
>	39	46747
**	1
**	2
>	40	46748
**	1
>	41	46749
**	1
**	2
>	42	46750
>	43	46751
**	1
**	2
>	44	46752
>	45	46753
>	46	46754
>	47	46755
**	1
**	2
>	48	46756
**	1
**	2
>	49	46757
>	50	46758
**	1
**	2
>	51	46759
**	1
**	2
>	52	46760
**	1
**	2
>	53	46761
**	1
>	54	46762
**	1
**	2
>	55	46763
**	1
>	56	46764
**	2
>	57	46765
**	1
**	2
>	58	46766
>	59	46767
**	1
>	60	46768
**	1
>	61	46769
**	1
**	2
>	62	46770
**	1
**	2
>	63	46771
>	64	46772
>	65	46773
**	1
**	2
>	66	46774
**	1
**	2
>	67	46775
**	1
**	2
>	68	46776
>	69	46777
**	1
**	2
>	70	46778
**	1
**	2
>	71	46779
chr1	ENSG00000142875.15	ENST00000370682.3	chr1:84644860|84650865
isoform1_373	84644860:84644921!+,84647883:84648011!+,84649720:84649818!+,84650783:84650865!+,
>	1	47502
>	2	47503
**	1
>	3	47504
**	1
>	4	47505
>	5	47506
>	6	47507
**	2
>	7	47508
**	1
chr1	ENSG00000149527.13	ENST00000343889.4	chr1:2421199|2427009
isoform1_428	2421199:2421306!+,2422631:2422774!+,2426295:2426387!+,2426927:2427009!+,
>	1	59285
**	2
>	2	59286
**	1
>	3	59287
>	4	59288
**	2
>	5	59289
>	6	59290
>	7	59291
>	8	59292
**	2
>	9	59293
>	10	59294
>	11	59295
>	12	59296
>	13	59297
**	2
>	14	59298
**	1
>	15	59299
>	16	59300
>	17	59301
**	1
>	18	59302
**	1
>	19	59303
>	20	59304
**	1
>	21	59305
**	1
>	22	59306
>	23	59307
**	2
>	24	59308
**	1
>	25	59309
**	1
>	26	59310
**	1
>	27	59311
>	28	59312
>	29	59313
**	1
>	30	59314
**	1
>	31	59315
**	2
>	32	59316
**	1
>	33	59317
>	34	59318
**	1
>	35	59319
>	36	59320
>	37	59321
**	2
>	38	59322
>	39	59323
**	1
>	40	59324
>	41	59325
>	42	59326
**	2
>	43	59327
**	1
>	44	59328
**	1
>	45	59329
**	2
>	46	59330
>	47	59331
**	1
>	48	59332
**	2
>	49	59333
**	2
>	50	59334
**	2
>	51	59335
**	2
>	52	59336
**	1
>	53	59337
>	54	59338
>	55	59339
**	1
>	56	59340
**	2
>	57	59341
**	1
>	58	59342
>	59	59343
>	60	59344
**	2
>	61	59345
**	2
>	62	59346
>	63	59347
>	64	59348
**	2
>	65	59349
**	2
>	66	59350
**	2
>	67	59351
>	68	59352
**	2
>	69	59353
>	70	59354
>	71	59355
**	2
>	72	59356
**	1
>	73	59357
>	74	59358
**	1
>	75	59359
>	76	59360
>	77	59361
**	2
>	78	59362
**	2
>	79	59363
**	2
>	80	59364
**	2
>	81	59365
>	82	59366
>	83	59367
**	2
>	84	59368
>	85	59369
>	86	59370
>	87	59371
>	88	59372
>	89	59373
**	1
>	90	59374
**	1
>	91	59375
**	2
>	92	59376
>	93	59377
>	94	59378
**	2
>	95	59379
**	2
>	96	59380
